id_item,id_pedido,id_livro,quantidade,preco_unitario
1001,28190,22963,4,159.66
1002,29860,20678,5,154.5
1003,9936,11648,3,56.07
1004,22579,6276,4,67.84
1005,5015,21333,5,122.38
1006,23129,26980,4,133.15
1007,10108,15265,3,60.99
1008,27262,9943,5,25.43
1009,20403,9133,2,185.19
1010,13288,9675,1,187.78
1011,9520,25446,1,82.77
1012,787,1165,3,76.44
1013,18054,9464,4,187.98
1014,23911,6638,4,76.04
1015,29059,11209,4,128.53
1016,9233,25165,2,133.65
1017,3542,24201,1,39.83
1018,13432,16167,4,166.72
1019,4638,25392,3,162.01
1020,10608,10283,1,144.77
1021,4735,6012,5,100.95
1022,28261,10126,1,185.27
1023,29421,1772,1,98.02
1024,24441,20224,1,196.96
1025,27307,2214,4,106.59
1026,28822,8846,4,166.47
1027,6189,16278,4,163.04
1028,7173,14745,2,101.07
1029,19095,16541,4,141.64
1030,15593,20237,5,66.83
1031,5185,5426,3,178.02
1032,13780,14159,3,132.42
1033,11316,21215,5,54.8
1034,2672,16250,3,137.58
1035,24512,23513,3,64.83
1036,23691,5476,4,122.97
1037,15968,13813,2,171.96
1038,9720,15955,3,125.32
1039,1493,19632,4,30.71
1040,17520,29975,4,123.08
1041,15066,6543,1,136.77
1042,6182,17785,5,105.95
1043,6036,13733,1,177.76
1044,24076,4513,3,86.92
1045,16140,15883,5,32.54
1046,29745,1200,3,93.74
1047,12432,14632,5,104.48
1048,21915,8199,3,28.58
1049,29813,12150,1,74.18
1050,24028,2209,2,95.79
1051,4479,19215,2,68.76
1052,10264,27355,2,28.54
1053,5596,23463,5,177.69
1054,24719,20370,2,172.44
1055,15392,7840,1,55.12
1056,4825,345,4,45.01
1057,19556,8503,1,33.14
1058,27926,19030,1,97.74
1059,18824,14331,2,111.78
1060,28355,21677,1,94.51
1061,8975,28960,2,189.8
1062,3450,17957,1,167.37
1063,5989,22160,3,107.54
1064,10542,10997,4,153.37
1065,26968,325,3,159.89
1066,29625,7244,2,81.96
1067,5662,6782,5,185.93
1068,28936,13956,1,140.52
1069,15363,17567,2,45.83
1070,5129,16441,4,80.74
1071,18934,3729,4,118.24
1072,29841,11929,1,167.06
1073,9315,28406,2,119.0
1074,19541,14628,2,145.11
1075,28522,1371,4,182.62
1076,28404,23343,3,72.04
1077,5613,15284,1,28.59
1078,164,3905,1,196.25
1079,25280,7441,1,149.5
1080,28985,26443,5,61.47
1081,24575,21737,2,199.2
1082,28272,2233,1,154.24
1083,25928,22342,2,52.82
1084,8035,18611,5,133.03
1085,15271,8862,5,111.34
1086,15402,205,2,71.39
1087,14863,26867,3,165.26
1088,21696,24639,5,158.32
1089,10735,1397,2,194.48
1090,8615,7273,5,96.21
1091,749,985,2,23.51
1092,5394,4630,1,77.09
1093,6900,7280,1,44.9
1094,29197,22321,3,193.5
1095,17300,27972,3,70.54
1096,11554,14788,1,140.85
1097,15527,10687,2,56.35
1098,22673,28592,4,87.26
1099,10828,10295,1,21.01
1100,29284,14552,1,147.81
1101,3747,21040,5,92.16
1102,26076,20880,5,179.18
1103,9865,29424,4,109.46
1104,9607,21227,3,134.51
1105,10456,22250,4,39.58
1106,25004,1065,3,64.65
1107,21670,28990,1,59.27
1108,29658,23878,1,178.62
1109,6620,4977,1,62.62
1110,22178,23494,2,86.74
1111,16475,9111,3,159.64
1112,1195,8548,5,88.63
1113,16273,24563,5,171.41
1114,17163,28012,4,22.8
1115,4476,22487,1,191.23
1116,21487,19070,4,107.64
1117,17742,1136,3,121.63
1118,26965,3884,1,52.34
1119,7176,8705,3,39.51
1120,23964,13025,4,53.53
1121,3730,19393,5,194.93
1122,27692,7168,5,134.28
1123,20441,8639,3,85.12
1124,9879,20714,3,100.42
1125,3817,20565,1,178.04
1126,12021,18240,1,177.89
1127,9862,15838,2,52.65
1128,25888,2090,3,40.6
1129,1030,17640,5,166.48
1130,11591,23061,2,137.35
1131,11929,21429,3,198.22
1132,27326,17754,1,91.98
1133,20922,22142,2,20.61
1134,13682,9530,5,174.17
1135,9541,27673,2,45.98
1136,15539,9514,4,176.16
1137,27857,21720,5,52.94
1138,19856,21000,3,82.06
1139,17574,20408,3,105.82
1140,26194,23489,4,42.43
1141,8777,25920,3,47.84
1142,20933,1011,3,62.6
1143,27813,15992,1,174.93
1144,9195,20741,2,186.95
1145,9983,14397,5,193.86
1146,17815,12509,4,143.71
1147,3323,19171,5,86.84
1148,19931,23692,1,34.3
1149,3280,26400,5,187.5
1150,4958,20685,1,153.93
1151,8868,6407,5,83.04
1152,24474,1501,1,26.11
1153,1679,13010,1,65.61
1154,6730,25885,1,62.0
1155,10457,20198,3,199.88
1156,7137,11551,2,34.81
1157,4848,10619,4,139.34
1158,11667,17324,2,160.24
1159,24642,8876,1,191.67
1160,12318,9330,2,95.28
1161,14673,11453,2,73.42
1162,5506,21330,2,133.62
1163,5650,9009,3,55.18
1164,27406,7547,4,112.73
1165,25261,5332,4,184.83
1166,10589,13002,1,116.35
1167,6921,1736,1,165.54
1168,15355,22851,4,131.97
1169,25051,8474,3,58.71
1170,10143,11114,1,30.77
1171,8325,23757,2,89.55
1172,23945,4777,2,190.9
1173,10268,7307,1,43.47
1174,8400,7364,2,143.49
1175,12673,24876,1,85.47
1176,28562,20849,5,92.43
1177,28630,3661,5,55.84
1178,17599,25859,2,149.39
1179,8131,17983,4,99.77
1180,16138,20464,3,124.67
1181,22036,21622,5,24.58
1182,15221,3832,1,148.0
1183,27971,16088,2,108.81
1184,21333,1902,1,191.77
1185,24380,29067,1,51.46
1186,3910,21232,2,183.74
1187,16086,28949,1,71.95
1188,28328,24822,3,63.6
1189,14241,5425,3,100.57
1190,9249,896,5,197.2
1191,7224,28623,2,96.6
1192,29816,14890,5,142.3
1193,23326,8490,2,187.15
1194,21309,14747,2,116.04
1195,12844,27142,4,85.04
1196,20603,29589,3,197.92
1197,28784,8917,4,81.86
1198,2258,25659,5,184.26
1199,4466,14093,1,48.46
1200,24777,14696,5,87.38
1201,717,9309,5,27.72
1202,7192,25870,2,92.45
1203,7458,5081,1,31.98
1204,232,13922,2,85.19
1205,6385,25069,1,171.74
1206,20132,18111,5,129.8
1207,19199,27579,3,192.68
1208,3195,9190,4,94.97
1209,27612,19930,4,178.49
1210,429,8508,3,130.3
1211,13769,12470,1,197.59
1212,19721,13937,4,22.11
1213,17151,8938,5,149.0
1214,22386,9933,4,170.16
1215,25631,25397,4,119.68
1216,25916,16701,5,147.73
1217,3605,3708,1,106.44
1218,28406,8617,4,164.59
1219,22851,18848,3,83.15
1220,17394,17995,3,162.34
1221,6399,26834,2,80.54
1222,10319,2654,3,86.99
1223,18179,933,1,49.57
1224,14141,13992,1,22.48
1225,3133,4227,1,36.73
1226,14883,7647,3,184.06
1227,1362,2902,1,134.69
1228,28737,24317,5,165.34
1229,9534,24673,2,106.26
1230,16062,2298,1,177.15
1231,19461,18189,4,177.93
1232,2812,25983,3,122.63
1233,28238,26470,2,51.29
1234,2527,20703,5,110.47
1235,24625,4052,2,72.99
1236,19284,2806,2,56.99
1237,22264,21734,4,56.07
1238,25748,1105,4,157.14
1239,985,23805,2,189.69
1240,11063,6474,4,192.45
1241,14756,25056,5,99.51
1242,12360,27927,1,53.28
1243,26931,28818,4,196.92
1244,25871,28537,5,124.81
1245,7706,17604,2,75.82
1246,12856,28978,2,153.99
1247,25590,6534,3,86.54
1248,19186,12019,1,82.74
1249,22540,29387,1,29.82
1250,1876,17905,1,54.87
1251,23983,2221,4,178.59
1252,9580,23616,5,101.63
1253,13040,14470,1,44.3
1254,19308,29941,3,111.5
1255,219,19954,4,189.84
1256,21747,9574,4,160.76
1257,19098,20977,2,130.95
1258,21878,8863,5,127.31
1259,13410,12288,4,76.97
1260,5748,27738,5,110.02
1261,25040,19396,2,33.21
1262,7719,18605,5,30.02
1263,511,16638,2,88.94
1264,27429,1842,2,49.52
1265,21477,9847,2,47.2
1266,13520,13585,2,145.04
1267,8247,24846,1,166.2
1268,19544,3949,3,103.76
1269,29615,18714,1,101.02
1270,186,18079,2,117.19
1271,17167,15604,1,176.04
1272,18405,4057,1,47.77
1273,19278,14322,4,72.75
1274,21743,25861,4,59.47
1275,169,28016,2,51.38
1276,27998,7988,4,192.85
1277,25950,29821,2,194.78
1278,665,18045,2,77.57
1279,439,5580,1,122.33
1280,18404,14732,3,43.46
1281,20504,4959,3,164.2
1282,25113,7375,3,69.57
1283,20478,24091,1,165.7
1284,13848,3631,1,122.93
1285,840,10714,3,196.69
1286,15228,23246,4,149.36
1287,29969,18444,4,63.55
1288,23797,2339,2,155.8
1289,29436,15490,4,51.43
1290,8597,27722,2,133.94
1291,5679,24014,4,196.41
1292,25623,14632,1,48.35
1293,29734,24344,2,148.38
1294,1836,17114,3,191.47
1295,1265,9341,4,63.8
1296,11683,18491,5,129.41
1297,19132,3552,4,47.59
1298,27568,7856,4,32.44
1299,16185,7699,5,28.91
1300,12847,24692,3,122.71
1301,19222,7211,5,190.71
1302,23067,1918,2,97.18
1303,1126,18361,4,34.18
1304,3586,25341,5,119.98
1305,17400,18852,4,66.44
1306,22544,7182,4,94.57
1307,24400,3032,5,23.49
1308,18396,4486,3,95.42
1309,1622,19643,2,107.29
1310,5642,22211,3,41.8
1311,14196,21039,4,166.79
1312,26826,28388,1,189.35
1313,13202,12491,3,86.67
1314,26361,5682,4,197.9
1315,17070,15084,5,68.06
1316,6416,28760,2,50.66
1317,23826,27259,5,107.6
1318,19575,16704,3,83.81
1319,24697,7362,5,31.22
1320,7167,7439,5,73.19
1321,1813,3322,3,55.38
1322,25986,9796,4,148.34
1323,27300,7626,3,145.22
1324,28589,21500,5,57.33
1325,12019,4558,3,140.94
1326,2976,29886,5,31.97
1327,21017,5076,4,171.32
1328,5302,18466,1,88.94
1329,19440,21336,1,35.51
1330,7445,20701,5,198.74
1331,13183,22375,1,100.75
1332,19582,7118,1,129.45
1333,13863,19417,5,178.2
1334,23604,11995,4,67.29
1335,16107,19479,1,80.65
1336,5283,5554,2,90.41
1337,10349,20400,5,43.19
1338,24262,28794,5,65.63
1339,1526,23878,5,81.5
1340,15629,7858,1,179.71
1341,17931,8810,1,168.21
1342,589,7847,4,70.9
1343,728,13990,3,185.6
1344,24133,9394,3,160.59
1345,18768,15904,2,78.91
1346,4769,24355,4,93.02
1347,25409,18864,1,141.54
1348,4855,17246,4,110.51
1349,29933,25214,4,172.63
1350,8462,17671,2,43.54
1351,14363,5874,3,182.36
1352,2823,2254,1,172.45
1353,18872,22318,3,88.68
1354,25398,25764,5,52.35
1355,29153,29350,3,159.73
1356,29548,9862,3,70.74
1357,6115,13732,4,33.59
1358,19659,18089,4,155.07
1359,14836,11344,2,182.45
1360,14843,11790,3,72.61
1361,6594,3195,4,84.23
1362,9741,26297,1,161.1
1363,2444,15270,2,32.51
1364,15330,29791,5,48.01
1365,25495,15395,2,70.02
1366,22515,9307,2,190.27
1367,19332,18532,3,118.16
1368,695,7907,3,48.2
1369,2564,22268,4,171.95
1370,16007,12543,4,131.72
1371,26344,16251,1,115.42
1372,28192,9385,1,167.53
1373,14069,28342,4,20.02
1374,8676,12300,4,70.13
1375,25879,6170,5,172.06
1376,349,19485,4,199.35
1377,10084,2213,4,26.3
1378,18313,15947,4,84.76
1379,13082,4442,4,158.29
1380,12769,28720,3,110.05
1381,4529,5538,1,161.12
1382,23422,16178,2,151.44
1383,26007,13100,2,124.77
1384,22184,18590,2,110.3
1385,2285,21536,5,169.31
1386,23875,3514,5,124.12
1387,16573,22056,4,94.42
1388,9596,17964,2,63.53
1389,1976,8369,1,169.43
1390,6826,26673,4,42.18
1391,4438,3735,3,149.55
1392,24481,7879,3,69.95
1393,18748,12618,1,142.97
1394,1319,18457,3,103.45
1395,22018,5697,4,43.68
1396,21042,17174,1,131.26
1397,28018,22159,2,65.12
1398,18212,25817,4,188.7
1399,6298,21780,1,111.97
1400,23762,17280,1,49.45
1401,29818,4217,1,47.85
1402,27105,15969,3,138.91
1403,11328,22027,5,56.33
1404,1743,12145,2,129.7
1405,20789,208,4,156.83
1406,26005,21534,2,77.61
1407,2542,59,5,49.44
1408,11407,28447,1,171.07
1409,6936,4804,3,186.41
1410,14903,1303,5,87.61
1411,23259,1012,1,26.39
1412,6860,337,1,36.46
1413,2568,14916,3,163.12
1414,19865,3391,1,67.57
1415,2531,22956,4,194.06
1416,24652,26517,3,131.72
1417,62,6681,2,26.77
1418,21061,27097,5,150.03
1419,15790,14406,4,192.07
1420,11110,28827,1,141.21
1421,6215,5428,1,61.44
1422,13844,23003,3,177.76
1423,16658,886,1,69.83
1424,12961,1883,3,154.12
1425,17463,9589,5,62.12
1426,28253,14704,2,59.74
1427,1390,18567,1,91.95
1428,18898,1547,1,56.22
1429,9125,5808,5,31.41
1430,25091,7753,4,98.69
1431,23024,12112,3,76.5
1432,23061,201,1,28.03
1433,7657,7725,4,84.49
1434,23407,18323,3,150.36
1435,21512,337,2,117.61
1436,20933,29798,3,104.62
1437,4210,24916,1,41.37
1438,22672,12263,1,157.55
1439,16364,24667,5,21.66
1440,13953,29889,5,198.59
1441,20159,11113,3,42.5
1442,14570,457,3,91.98
1443,9597,10552,3,55.8
1444,3877,6224,5,68.67
1445,14473,29001,4,88.36
1446,13724,17620,1,23.38
1447,4660,17457,5,140.44
1448,2317,2939,2,20.38
1449,7134,18861,3,59.86
1450,26122,16070,1,59.04
1451,10914,9576,1,103.47
1452,19376,21940,5,88.12
1453,21055,26760,1,67.58
1454,13380,4492,2,176.69
1455,19282,12236,2,84.23
1456,6522,22606,3,28.25
1457,9932,13970,5,137.99
1458,4797,23059,4,60.25
1459,21233,385,1,74.11
1460,8501,12552,2,40.44
1461,10857,6615,2,47.61
1462,16001,5504,2,63.3
1463,22556,19716,5,87.24
1464,25814,17421,1,121.26
1465,2736,29832,5,77.35
1466,22938,23697,3,23.04
1467,644,5580,4,187.28
1468,23600,16088,4,137.87
1469,6662,22308,2,172.42
1470,2617,16509,4,169.38
1471,9379,824,3,74.41
1472,14670,19790,5,23.01
1473,10108,10501,5,80.0
1474,8907,20724,5,181.93
1475,9104,7785,4,85.49
1476,2751,16509,3,81.28
1477,19707,29935,4,106.29
1478,18396,15865,2,66.92
1479,9762,9374,2,138.78
1480,15518,8363,1,140.01
1481,2827,8618,5,89.98
1482,7969,3100,4,189.61
1483,8011,29036,3,194.07
1484,10611,21432,1,76.67
1485,24633,26098,3,193.27
1486,5792,4443,3,179.07
1487,6231,478,4,70.19
1488,11228,13136,4,181.02
1489,1966,6710,4,66.05
1490,15374,4485,5,88.62
1491,25287,11050,5,83.55
1492,22244,10350,5,90.66
1493,18171,8605,4,25.88
1494,127,12722,1,139.25
1495,27208,5132,3,23.74
1496,25313,28079,3,131.83
1497,7142,19483,2,132.58
1498,25764,929,2,40.25
1499,18306,13417,5,158.7
1500,27351,5010,1,176.9
1501,113,9095,3,20.45
1502,22380,11834,5,198.24
1503,13619,16117,5,70.94
1504,29437,763,5,181.57
1505,9218,6387,5,157.66
1506,4695,21097,4,23.9
1507,23678,21617,3,113.34
1508,24513,2783,2,33.62
1509,17172,4205,5,129.39
1510,32,19493,2,119.02
1511,14712,22806,3,143.79
1512,5158,10114,1,171.44
1513,7027,14688,1,194.95
1514,85,4035,4,47.36
1515,13422,21805,3,81.22
1516,10804,17088,4,140.57
1517,6942,4329,5,170.74
1518,26265,26676,3,44.67
1519,14652,895,3,49.57
1520,24685,19,2,185.51
1521,4683,18744,5,137.48
1522,25062,19380,3,158.28
1523,27670,2547,2,26.34
1524,23847,11443,3,150.99
1525,8188,10559,3,161.85
1526,19257,12893,5,156.91
1527,17173,13849,1,35.02
1528,19334,22375,3,95.52
1529,14568,21117,3,65.91
1530,19435,18123,3,103.66
1531,20396,19189,2,130.91
1532,24241,18778,2,138.93
1533,7184,13719,5,84.86
1534,16881,27595,4,182.19
1535,14640,1881,1,133.83
1536,9534,16073,3,175.44
1537,1553,829,3,132.52
1538,26570,24155,5,176.44
1539,5641,22316,3,196.85
1540,27814,15257,3,139.25
1541,27569,25545,1,36.77
1542,22017,25486,5,100.95
1543,17497,9139,5,155.86
1544,19319,20400,3,28.46
1545,15410,6399,5,143.41
1546,26878,10737,3,78.69
1547,20120,27721,2,171.58
1548,291,2294,5,26.71
1549,29443,29422,4,147.33
1550,10739,8751,4,63.7
1551,27690,22747,3,121.8
1552,7504,24825,2,174.19
1553,7013,15041,4,172.19
1554,19082,5591,1,24.56
1555,9971,29225,4,45.08
1556,10587,22846,4,142.74
1557,27222,3387,2,108.85
1558,1149,17743,1,116.69
1559,23450,17875,4,136.38
1560,15904,6489,2,146.53
1561,6040,15599,3,167.32
1562,6913,12048,1,187.16
1563,4748,21176,3,24.21
1564,28379,2199,2,98.41
1565,20574,16532,5,103.11
1566,29193,29910,1,125.54
1567,24173,13220,5,150.02
1568,23476,23778,3,41.96
1569,23513,1011,2,156.27
1570,2936,25199,3,186.71
1571,12352,25507,1,38.16
1572,18271,2610,2,197.85
1573,128,9756,3,31.77
1574,6689,27612,4,60.45
1575,24442,3672,4,190.26
1576,8100,3451,2,155.69
1577,12788,21571,3,71.26
1578,15389,3775,4,184.19
1579,6954,18549,5,141.18
1580,7606,13852,5,153.41
1581,26998,7099,4,136.51
1582,13016,25039,3,24.97
1583,15631,10888,4,160.48
1584,19044,16971,3,50.03
1585,20589,15262,2,62.58
1586,6435,22879,1,51.31
1587,25738,7683,2,138.23
1588,4302,15382,4,155.75
1589,27911,10992,4,79.86
1590,27839,15035,4,50.71
1591,26817,25533,2,193.15
1592,6347,27800,5,172.25
1593,26694,18695,1,86.94
1594,28500,8542,1,121.2
1595,18917,15574,2,179.42
1596,15584,18958,1,81.15
1597,20399,7440,1,169.77
1598,1589,1018,1,49.38
1599,14020,10931,4,28.22
1600,11207,595,3,170.99
1601,18738,23319,4,146.98
1602,17669,23962,5,147.44
1603,10187,27787,2,56.38
1604,13836,24556,1,150.1
1605,15831,9062,3,41.27
1606,9883,822,5,130.08
1607,27478,6669,4,180.89
1608,26935,27811,5,29.53
1609,10973,16641,4,140.6
1610,18637,11983,1,145.95
1611,12230,19682,4,158.97
1612,4914,16921,4,155.27
1613,20991,24673,3,108.67
1614,18070,27621,1,66.76
1615,10732,22945,1,141.66
1616,17164,11728,3,34.67
1617,14521,23373,1,43.64
1618,7051,9698,5,170.26
1619,16119,15057,4,171.11
1620,20161,16468,2,56.19
1621,25613,9711,5,110.38
1622,17334,29282,2,181.0
1623,20667,13762,4,54.29
1624,25051,29093,5,106.59
1625,7000,7196,1,86.51
1626,23315,5053,4,157.98
1627,129,19214,3,121.47
1628,8192,23459,2,143.72
1629,16066,19288,4,112.14
1630,11797,23151,3,73.47
1631,5421,29647,3,131.6
1632,2850,19903,3,34.26
1633,28618,6952,1,128.89
1634,10717,24668,4,58.42
1635,9880,4784,1,30.85
1636,15964,4224,2,151.34
1637,25306,4977,3,174.15
1638,1223,5427,3,197.79
1639,13843,24030,3,93.47
1640,7354,19494,4,84.98
1641,22865,20613,4,70.24
1642,14347,2472,2,160.38
1643,19527,16234,1,35.91
1644,17443,25229,4,136.96
1645,13161,13706,2,126.68
1646,18803,22427,4,119.12
1647,7851,29763,4,184.69
1648,17621,28970,2,27.35
1649,5393,22353,2,185.0
1650,1956,80,5,179.4
1651,4887,22363,4,55.83
1652,19895,29888,2,67.52
1653,17276,28047,3,35.54
1654,4327,29115,4,169.66
1655,9601,29198,2,132.51
1656,18155,20024,5,70.31
1657,7249,5842,4,197.18
1658,1275,2574,3,26.67
1659,25259,15181,5,178.05
1660,16799,16179,3,50.11
1661,14136,27135,3,199.41
1662,11152,17981,4,189.66
1663,23683,16889,1,99.85
1664,10963,24458,3,70.32
1665,28706,25439,4,137.81
1666,20096,12068,5,35.55
1667,8633,19428,2,120.86
1668,1879,28254,1,154.67
1669,22712,6365,3,108.92
1670,29587,6602,4,157.53
1671,25646,1222,2,42.37
1672,16765,28178,5,160.34
1673,12594,23456,1,166.4
1674,13506,3317,5,195.72
1675,17246,11324,1,118.53
1676,8812,17534,3,189.6
1677,10148,20858,4,132.73
1678,388,16464,4,124.86
1679,14202,18646,2,26.09
1680,23432,11623,3,113.13
1681,4038,26359,3,114.95
1682,16746,11953,1,165.09
1683,7827,17584,1,65.52
1684,7528,13819,5,160.98
1685,27377,25363,2,54.18
1686,21692,29090,4,110.28
1687,6562,396,2,163.95
1688,3720,4362,3,23.87
1689,19605,15078,4,171.55
1690,18359,8389,2,51.71
1691,18069,1877,5,190.71
1692,10933,17423,2,59.31
1693,19998,21328,2,21.55
1694,24560,12295,2,81.41
1695,25738,12392,4,172.55
1696,8759,17485,1,104.09
1697,15738,4374,4,177.77
1698,3476,5549,3,57.31
1699,15941,26707,2,93.46
1700,15247,20121,3,64.37
1701,2392,27724,5,166.08
1702,4649,1074,1,84.43
1703,17233,21931,4,67.87
1704,26178,9724,3,52.89
1705,8120,26027,5,83.79
1706,28265,2037,1,191.89
1707,28339,8102,1,37.41
1708,29741,6753,2,78.52
1709,20552,29975,1,65.89
1710,15295,1970,2,146.64
1711,24595,1125,4,90.18
1712,24589,29600,5,75.34
1713,22120,16197,5,175.56
1714,27167,2927,3,187.94
1715,25525,853,4,68.47
1716,8004,2661,5,128.84
1717,1735,7281,1,98.89
1718,2324,16878,5,45.6
1719,3791,26203,4,65.04
1720,15893,8313,3,115.56
1721,4453,9138,2,159.49
1722,23064,25942,2,41.18
1723,23424,6591,3,171.74
1724,15877,21079,5,174.69
1725,11584,26284,4,73.3
1726,4520,19520,5,156.81
1727,17888,26271,2,41.92
1728,17453,13147,4,196.86
1729,7097,5027,3,120.47
1730,20539,28125,2,36.17
1731,21119,19749,3,80.33
1732,2478,2232,2,59.7
1733,27912,12939,4,133.69
1734,29302,29045,2,131.82
1735,16794,8908,3,23.72
1736,7429,13337,5,24.54
1737,18972,2768,4,148.29
1738,26123,7057,4,48.69
1739,21899,8903,3,189.55
1740,22183,10890,3,46.66
1741,10404,16612,5,87.3
1742,11795,20056,4,98.29
1743,18399,22486,5,178.48
1744,23331,3903,3,175.84
1745,21977,6914,5,134.2
1746,25639,5997,4,109.04
1747,5268,7585,5,22.25
1748,12374,1237,1,49.68
1749,16245,13200,5,87.02
1750,22608,21868,5,148.18
1751,28546,3987,1,77.46
1752,8095,8700,5,99.84
1753,16731,3843,3,65.56
1754,22335,10283,4,123.3
1755,9923,13525,5,76.59
1756,13086,18391,4,20.24
1757,4160,18703,4,141.79
1758,16812,6668,3,60.8
1759,22093,3045,2,164.13
1760,22997,17911,1,127.33
1761,21280,2392,5,161.82
1762,12215,5662,2,132.56
1763,6862,29971,1,161.77
1764,18253,26719,3,59.35
1765,28067,10174,3,152.49
1766,7752,16948,5,79.69
1767,5543,22131,1,195.4
1768,13109,17361,4,93.2
1769,21514,20995,2,91.74
1770,13082,21152,1,59.45
1771,25895,20270,2,91.56
1772,11834,25580,4,168.76
1773,11190,6323,3,128.11
1774,28695,22859,2,188.81
1775,4782,22263,1,105.91
1776,5119,2131,2,147.04
1777,13101,512,1,93.91
1778,29574,28633,1,132.12
1779,14036,9144,3,102.65
1780,15206,15707,1,113.9
1781,18032,25004,4,106.08
1782,20719,12818,3,101.24
1783,27390,25089,2,194.49
1784,26440,6843,5,127.94
1785,8078,567,5,187.82
1786,15960,17780,2,58.88
1787,26725,1245,2,33.52
1788,21576,27260,1,161.0
1789,21125,5733,2,122.14
1790,2504,12327,4,191.45
1791,1081,17293,1,153.95
1792,7466,7897,5,76.39
1793,17340,24649,2,81.04
1794,29613,20612,3,135.86
1795,16318,1502,4,43.98
1796,7940,10881,1,151.71
1797,9362,16742,1,69.05
1798,28189,29640,3,180.48
1799,27332,5017,5,134.43
1800,16980,11097,1,97.25
1801,28717,2551,2,134.34
1802,10427,13801,2,101.41
1803,23521,14739,5,81.75
1804,18612,21634,5,89.66
1805,15264,1282,3,125.67
1806,2331,24685,3,39.8
1807,27683,13916,5,54.67
1808,9162,5978,5,153.42
1809,12280,25913,1,32.31
1810,16438,1452,5,21.77
1811,11323,6571,5,192.67
1812,13648,1399,1,152.26
1813,1032,24025,5,198.82
1814,3461,26556,2,116.12
1815,1828,17567,4,117.17
1816,24717,12282,3,146.67
1817,12483,21188,5,33.92
1818,27379,29703,2,85.33
1819,19733,24631,5,39.52
1820,19351,26435,2,180.43
1821,7179,7829,4,81.88
1822,21431,29942,4,118.12
1823,27809,10600,3,157.88
1824,20138,4467,3,174.16
1825,7803,5128,4,89.01
1826,4738,22153,1,151.36
1827,2418,9552,5,81.87
1828,29364,8903,3,91.17
1829,20511,2330,2,117.88
1830,12510,8764,2,25.34
1831,17078,6689,1,76.44
1832,5171,26029,5,44.98
1833,26038,1004,3,127.02
1834,20289,7406,3,126.07
1835,9920,7286,1,170.0
1836,8656,15812,2,75.76
1837,12566,7873,5,133.57
1838,26131,842,2,107.58
1839,6838,3435,2,26.27
1840,26632,18445,3,124.92
1841,20509,29737,2,151.85
1842,26944,1999,1,139.42
1843,14289,27370,4,134.47
1844,21489,21163,4,36.56
1845,9050,17795,3,76.14
1846,9338,9560,2,52.29
1847,7463,5116,1,56.85
1848,17027,3644,3,171.68
1849,22173,7846,5,99.16
1850,7040,28184,4,44.76
1851,9949,11956,5,171.66
1852,3842,9114,2,35.42
1853,28778,24091,1,136.93
1854,13523,22154,4,171.9
1855,23157,25450,2,52.1
1856,10793,23146,3,82.42
1857,18893,20823,5,147.04
1858,24596,2481,1,89.97
1859,19338,17620,2,140.57
1860,13040,18214,2,109.74
1861,22336,20819,2,193.36
1862,21842,7313,3,20.39
1863,28640,3978,1,42.66
1864,23252,3754,1,142.09
1865,10261,26580,3,21.88
