id_pagamento,id_pedido,forma_pagamento,valor_total,data
676,7240,Pix,74.21,2023-03-11
677,27193,Pix,92.79,2023-04-26
678,26188,Boleto,278.11,2024-11-06
679,15945,Cartão,259.51,2022-10-23
680,18940,Cartão,491.04,2024-01-31
681,10329,Cartão,463.47,2023-03-06
682,769,Boleto,438.1,2024-08-28
683,11970,Boleto,387.82,2022-09-04
684,8117,Pix,142.7,2023-01-01
685,4271,Pix,459.26,2022-09-27
686,15858,Cartão,340.95,2025-05-11
687,3776,Boleto,47.52,2022-08-11
688,14980,Pix,430.25,2023-12-06
689,13155,Boleto,433.25,2025-01-09
690,13405,Pix,374.15,2023-03-31
691,7660,Cartão,301.29,2023-12-29
692,8965,Boleto,407.8,2023-01-02
693,4014,Pix,433.2,2024-05-29
694,2867,Boleto,40.86,2024-05-15
695,24068,Cartão,464.41,2024-02-27
696,15168,Boleto,315.28,2024-03-02
697,15026,Boleto,359.42,2023-11-22
698,13758,Cartão,440.93,2023-02-15
699,2601,Cartão,430.87,2022-07-29
700,2347,Pix,454.96,2025-02-26
701,1168,Cartão,52.28,2024-09-20
702,5046,Cartão,200.78,2022-11-08
703,25186,Boleto,379.46,2024-11-27
704,19877,Cartão,122.04,2025-02-07
705,15498,Boleto,468.99,2023-10-01
706,29428,Pix,168.5,2024-01-18
707,26281,Pix,50.19,2023-01-15
708,576,Cartão,463.51,2025-04-10
709,3444,Pix,88.46,2025-02-19
710,15465,Pix,341.79,2024-06-19
711,18576,Pix,261.41,2024-07-17
712,8937,Pix,362.09,2023-04-29
713,25786,Cartão,203.48,2023-04-16
714,16449,Pix,81.13,2022-12-22
715,17386,Pix,458.89,2023-04-05
716,414,Pix,54.15,2023-07-27
717,17277,Pix,482.33,2022-10-25
718,27770,Boleto,478.66,2025-04-08
719,6888,Cartão,389.31,2024-11-29
720,29811,Pix,84.19,2025-01-20
721,27944,Cartão,152.76,2024-12-18
722,4191,Cartão,476.87,2022-08-31
723,8652,Boleto,212.9,2024-05-19
724,12346,Boleto,252.29,2025-01-23
725,11186,Boleto,377.8,2025-05-22
726,26603,Cartão,443.66,2022-06-20
727,15693,Pix,162.26,2024-05-30
728,26876,Pix,374.52,2023-07-23
729,11231,Cartão,360.6,2022-06-24
730,17740,Pix,246.54,2023-09-28
731,19311,Cartão,215.17,2023-06-05
732,5512,Boleto,234.03,2024-08-01
733,1785,Cartão,403.56,2024-02-22
734,29336,Cartão,405.08,2024-08-06
735,7964,Boleto,177.8,2024-08-26
736,25602,Boleto,144.37,2024-12-01
737,18056,Pix,384.46,2025-02-08
738,6572,Boleto,262.97,2024-06-28
739,7638,Pix,356.47,2023-05-17
740,14284,Cartão,169.43,2023-03-12
741,8098,Pix,493.14,2024-08-26
742,23289,Pix,246.62,2024-10-14
743,5848,Boleto,290.52,2023-05-16
744,4715,Cartão,192.0,2023-06-12
745,10406,Pix,194.18,2023-12-05
746,22720,Pix,304.58,2023-06-19
747,10458,Cartão,215.04,2024-06-06
748,25372,Boleto,190.18,2023-10-06
749,12269,Cartão,191.11,2024-06-02
750,27274,Boleto,387.39,2023-02-21
751,2265,Cartão,404.97,2025-05-20
752,9730,Boleto,466.57,2023-08-16
753,8847,Boleto,313.18,2022-10-29
754,22822,Pix,269.73,2024-04-05
755,23926,Cartão,246.7,2024-03-08
756,19128,Pix,103.53,2022-10-02
757,21546,Cartão,321.15,2023-01-07
758,21980,Pix,436.02,2023-01-19
759,18158,Pix,185.79,2023-12-18
760,6575,Boleto,387.05,2023-09-30
761,13040,Boleto,43.96,2024-08-05
762,14398,Boleto,259.79,2025-02-14
763,25096,Pix,308.94,2023-06-22
764,10086,Boleto,187.38,2024-05-21
765,27386,Boleto,242.95,2024-07-31
766,20861,Pix,401.01,2025-03-21
767,2075,Boleto,59.66,2023-05-04
768,19767,Boleto,300.27,2023-09-19
769,26814,Boleto,499.61,2025-04-07
770,27134,Boleto,240.93,2023-12-17
771,20224,Cartão,285.12,2022-08-18
772,17707,Cartão,289.29,2023-09-03
773,25761,Cartão,38.82,2023-05-01
774,2727,Boleto,232.18,2025-02-22
775,19460,Cartão,367.55,2022-12-02
776,947,Cartão,130.52,2025-05-25
777,1808,Cartão,448.9,2023-06-29
778,27691,Cartão,478.12,2023-01-29
779,7863,Cartão,230.01,2024-09-24
780,25221,Boleto,298.52,2024-10-14
781,19569,Boleto,105.13,2023-03-12
782,9617,Boleto,138.21,2025-03-07
783,2267,Boleto,309.32,2024-03-29
784,22371,Cartão,398.7,2023-09-12
785,6606,Pix,96.99,2023-07-23
786,16031,Pix,214.0,2022-11-24
787,494,Pix,234.48,2024-06-12
788,4376,Cartão,364.54,2024-09-28
789,12954,Cartão,66.88,2025-03-06
790,17263,Boleto,57.73,2025-05-27
791,13119,Boleto,463.06,2024-05-07
792,18773,Cartão,429.24,2022-08-18
793,19794,Pix,389.46,2023-11-16
794,12633,Cartão,306.14,2024-12-29
795,5800,Boleto,451.73,2023-11-07
796,9171,Pix,473.9,2024-09-09
797,20495,Pix,104.92,2024-06-11
798,23907,Pix,184.77,2024-11-29
799,7141,Cartão,339.29,2023-10-14
800,28155,Pix,403.95,2024-03-14
801,13274,Pix,171.73,2023-09-01
802,29494,Boleto,122.47,2023-05-01
803,28096,Boleto,125.08,2023-02-19
804,27470,Pix,204.02,2024-11-03
805,4266,Pix,94.82,2024-10-05
806,29033,Cartão,224.21,2023-07-22
807,16525,Cartão,274.31,2023-08-31
808,11287,Pix,230.68,2024-06-04
809,17055,Pix,37.34,2023-03-10
810,3972,Pix,177.19,2025-05-09
811,24215,Cartão,218.91,2024-12-15
812,9980,Boleto,263.15,2022-11-07
813,21753,Boleto,255.79,2023-06-08
814,626,Pix,240.11,2023-12-14
815,14420,Pix,304.24,2023-09-29
816,16341,Boleto,402.5,2022-09-22
817,15976,Pix,149.91,2023-02-09
818,7884,Boleto,296.34,2023-05-27
819,13057,Cartão,349.66,2025-04-05
820,3336,Pix,350.28,2023-11-17
821,7015,Cartão,45.45,2022-07-29
822,2851,Pix,424.83,2022-08-11
823,24418,Boleto,81.15,2022-10-08
824,11875,Cartão,146.56,2023-04-10
825,5227,Boleto,365.58,2024-08-27
826,1094,Boleto,454.38,2023-02-27
827,1678,Pix,427.6,2023-04-23
828,23587,Cartão,180.51,2023-07-12
829,13503,Boleto,74.18,2022-09-25
830,7088,Pix,418.83,2024-07-16
831,8705,Boleto,186.37,2025-01-02
832,19924,Boleto,458.74,2023-06-16
833,24267,Cartão,387.95,2023-03-29
834,11824,Pix,453.58,2024-08-18
835,7981,Boleto,54.14,2023-03-03
836,16517,Cartão,281.77,2024-12-28
837,12063,Boleto,297.47,2022-11-12
838,21488,Cartão,268.87,2025-03-04
839,27922,Boleto,332.97,2025-03-19
840,7109,Boleto,368.81,2023-04-23
841,9949,Boleto,483.17,2024-04-24
842,589,Pix,487.88,2024-08-03
843,2727,Cartão,397.08,2024-10-01
844,26460,Boleto,467.28,2022-12-27
845,758,Pix,415.5,2023-06-13
846,15961,Boleto,41.48,2025-05-12
847,20808,Pix,329.45,2023-02-17
848,27853,Cartão,117.71,2023-02-28
849,17577,Pix,325.7,2022-08-15
850,23387,Boleto,464.31,2022-10-02
851,22923,Boleto,418.13,2024-08-14
852,19621,Boleto,385.03,2023-02-04
853,28545,Pix,196.26,2025-05-19
854,20376,Pix,108.09,2023-07-05
855,28518,Pix,297.44,2024-11-20
856,19026,Pix,162.3,2024-12-04
857,1036,Pix,493.31,2022-06-23
858,28826,Boleto,201.18,2023-11-02
859,11463,Boleto,316.8,2022-12-05
860,25660,Cartão,182.8,2024-09-12
861,26515,Boleto,259.76,2023-02-10
862,20095,Pix,321.58,2023-07-18
863,17782,Pix,119.61,2022-10-27
864,5254,Boleto,353.17,2022-11-27
865,11715,Boleto,36.55,2024-05-06
866,20387,Pix,422.94,2025-01-09
867,13028,Boleto,445.64,2023-06-28
868,13359,Pix,444.35,2023-03-15
869,21621,Pix,167.27,2025-05-13
870,11929,Pix,485.05,2023-04-16
871,6217,Boleto,342.72,2023-01-22
872,4078,Pix,294.64,2024-07-01
873,17850,Boleto,138.69,2023-06-01
874,28376,Boleto,175.36,2023-09-24
875,6154,Boleto,278.7,2024-03-10
876,193,Cartão,363.51,2025-01-04
877,17886,Boleto,410.03,2023-06-30
878,25458,Boleto,374.97,2022-06-10
879,2605,Cartão,189.88,2022-11-15
880,6924,Cartão,426.56,2022-09-16
881,8031,Boleto,473.94,2023-04-11
882,1415,Boleto,125.45,2022-10-13
883,20696,Pix,453.59,2024-05-29
884,18396,Cartão,220.82,2023-10-08
885,544,Boleto,391.44,2025-01-22
886,12392,Boleto,484.88,2023-06-19
887,3517,Boleto,243.67,2024-03-12
888,14749,Pix,473.68,2025-05-09
889,9095,Pix,462.9,2025-01-25
890,8366,Boleto,368.65,2023-03-08
891,22788,Pix,100.01,2022-10-25
892,8786,Cartão,318.66,2023-08-28
893,28853,Boleto,294.55,2023-01-27
894,23447,Boleto,331.42,2023-06-27
895,952,Pix,381.56,2023-05-08
896,1254,Boleto,356.69,2025-05-03
897,838,Pix,402.49,2023-04-08
898,18406,Pix,273.56,2024-03-04
899,19214,Pix,184.82,2023-01-12
900,2403,Pix,436.03,2024-01-11
901,26767,Boleto,406.0,2025-01-30
902,19115,Pix,91.81,2023-03-08
903,6200,Cartão,499.42,2023-05-28
904,742,Boleto,458.6,2025-05-17
905,17118,Pix,444.57,2025-02-18
906,23234,Pix,351.81,2022-08-16
907,28443,Boleto,450.46,2022-06-21
908,4336,Cartão,437.39,2023-01-08
909,7825,Cartão,429.26,2023-08-23
910,26990,Boleto,121.64,2023-01-03
911,1774,Pix,103.87,2025-03-28
912,20518,Cartão,347.57,2023-07-10
913,16585,Boleto,247.49,2022-09-29
914,28686,Pix,197.18,2023-08-09
915,15065,Pix,420.47,2023-01-23
916,16678,Pix,124.13,2023-11-08
917,16188,Cartão,408.72,2023-06-12
918,12286,Cartão,445.28,2024-11-05
919,10284,Pix,448.25,2024-10-31
920,11763,Pix,412.28,2024-11-01
921,17342,Pix,467.11,2024-03-31
922,19854,Pix,141.73,2023-06-10
923,15582,Boleto,146.19,2022-08-25
924,6719,Pix,93.6,2025-05-25
925,12702,Pix,252.79,2023-09-25
926,21616,Cartão,327.24,2025-03-05
927,1164,Pix,350.75,2023-05-17
928,16915,Boleto,300.76,2025-01-20
929,8329,Cartão,346.45,2023-11-18
930,8533,Pix,51.54,2024-02-28
931,29560,Boleto,463.0,2025-06-05
932,10192,Boleto,392.78,2025-04-18
933,16546,Boleto,481.33,2024-02-21
934,17867,Boleto,172.49,2025-06-06
935,20214,Pix,101.73,2023-03-10
936,1378,Boleto,257.63,2025-03-19
937,19707,Pix,316.77,2022-10-29
938,14451,Boleto,87.48,2025-05-12
939,1926,Pix,360.91,2023-08-12
940,14544,Boleto,218.56,2024-07-16
941,11703,Pix,172.03,2024-12-03
942,3539,Boleto,302.53,2024-03-17
943,28411,Pix,131.22,2022-09-07
944,16117,Pix,56.86,2022-08-30
945,24653,Pix,406.19,2024-02-02
946,21127,Pix,71.38,2025-02-08
947,6268,Boleto,428.27,2024-07-22
948,19878,Boleto,151.62,2023-07-18
949,26149,Pix,177.92,2023-04-18
950,10405,Pix,57.16,2022-07-16
951,25050,Boleto,310.75,2024-02-29
952,3951,Cartão,385.6,2023-03-09
953,10968,Boleto,443.31,2025-05-13
954,20893,Cartão,188.57,2023-02-24
955,23618,Pix,381.9,2023-10-11
956,29119,Cartão,66.11,2024-09-16
957,7706,Cartão,428.09,2024-09-12
958,2696,Cartão,247.03,2022-12-06
959,6486,Cartão,101.97,2023-07-25
960,29961,Pix,172.88,2022-06-12
961,22950,Cartão,394.34,2022-11-20
962,27446,Boleto,193.14,2025-03-14
963,14086,Cartão,63.96,2023-12-13
964,21166,Cartão,367.0,2023-02-26
965,15067,Cartão,114.97,2022-07-05
966,24029,Pix,59.65,2022-10-17
967,19989,Pix,70.16,2024-05-02
968,13657,Pix,82.93,2022-08-30
969,27164,Boleto,248.6,2023-05-24
970,10264,Cartão,184.77,2023-03-08
971,7726,Cartão,463.32,2023-12-10
972,16434,Cartão,408.12,2023-08-21
973,25391,Cartão,431.77,2023-08-29
974,12401,Pix,138.44,2025-03-06
975,23749,Cartão,141.44,2022-08-16
976,1742,Pix,301.73,2024-05-06
977,5397,Pix,366.69,2024-06-28
978,19561,Cartão,483.62,2025-01-20
979,20228,Boleto,275.96,2024-10-18
980,10151,Cartão,472.77,2025-01-14
981,2172,Pix,401.58,2022-10-06
982,6954,Boleto,416.19,2025-04-23
983,3247,Cartão,229.32,2023-11-06
984,25998,Cartão,330.95,2023-12-09
985,3610,Boleto,327.55,2024-01-12
986,6064,Boleto,219.54,2024-07-26
987,26053,Cartão,233.05,2022-09-10
988,23321,Boleto,123.35,2024-07-04
989,27079,Pix,173.48,2023-07-20
990,12412,Pix,199.16,2025-04-11
991,3637,Pix,245.97,2024-08-05
992,5637,Pix,241.9,2023-04-22
993,29717,Cartão,246.52,2023-11-19
994,22010,Pix,420.73,2023-05-04
995,9364,Boleto,205.22,2023-07-14
996,995,Cartão,72.86,2023-04-16
997,21322,Pix,98.68,2023-01-09
998,11896,Cartão,458.49,2023-04-13
999,25628,Boleto,290.57,2022-11-04
1000,16834,Cartão,164.53,2024-10-23
1001,15795,Boleto,361.56,2024-08-04
1002,27234,Pix,397.4,2022-12-20
1003,22196,Cartão,203.42,2023-08-25
1004,23841,Pix,32.21,2023-01-25
1005,12203,Boleto,62.25,2022-11-21
1006,22280,Boleto,123.86,2022-08-13
1007,2972,Cartão,184.19,2022-12-16
1008,27091,Cartão,362.26,2024-02-26
1009,8831,Boleto,83.61,2023-07-03
1010,27589,Cartão,71.07,2023-11-07
1011,9972,Cartão,458.22,2025-05-29
1012,23053,Cartão,232.95,2023-08-19
1013,29379,Cartão,138.53,2023-12-30
1014,441,Cartão,101.94,2024-07-28
1015,4258,Boleto,345.21,2023-04-02
1016,4266,Pix,268.74,2023-02-19
1017,13284,Pix,116.0,2023-03-05
1018,9829,Pix,408.34,2024-05-30
1019,13289,Cartão,495.71,2023-10-20
1020,28688,Boleto,134.96,2023-01-23
1021,13353,Pix,290.22,2025-01-18
1022,18275,Pix,398.74,2025-05-07
1023,19794,Pix,64.47,2025-01-02
1024,26283,Pix,291.93,2024-02-11
1025,3837,Boleto,113.67,2022-08-15
1026,648,Boleto,129.28,2022-06-30
1027,22457,Boleto,402.51,2025-03-23
1028,16388,Cartão,472.0,2024-05-09
1029,13220,Cartão,483.79,2022-10-24
1030,11247,Cartão,471.01,2024-09-03
1031,6394,Boleto,197.25,2024-09-13
1032,16831,Boleto,50.83,2024-11-10
1033,16021,Cartão,362.19,2024-07-20
1034,7028,Pix,203.86,2024-04-24
1035,9785,Pix,58.0,2022-09-04
1036,27631,Pix,442.35,2023-05-02
1037,4078,Boleto,460.38,2024-04-16
1038,18986,Pix,189.12,2023-02-20
1039,24919,Cartão,132.22,2023-08-16
1040,17763,Cartão,245.78,2024-07-03
1041,8871,Boleto,410.75,2024-09-18
1042,13831,Pix,242.63,2024-05-12
1043,1573,Boleto,159.06,2025-01-21
1044,19370,Boleto,36.31,2025-04-25
1045,7385,Pix,426.32,2022-12-01
1046,25794,Pix,474.99,2024-04-12
1047,6607,Pix,236.07,2023-06-20
1048,18359,Pix,221.83,2023-01-12
1049,9664,Pix,405.86,2022-07-11
1050,29801,Pix,194.51,2025-04-21
1051,13580,Boleto,147.51,2024-04-03
1052,25522,Cartão,258.41,2023-12-01
1053,25935,Pix,157.48,2025-05-24
1054,5445,Boleto,273.17,2023-01-07
1055,19302,Boleto,70.12,2022-09-05
1056,23302,Pix,44.68,2022-11-15
1057,16552,Cartão,79.48,2024-03-10
1058,5207,Pix,66.7,2024-09-20
1059,3468,Pix,150.59,2025-05-31
1060,18356,Boleto,458.9,2024-03-31
1061,29966,Boleto,132.85,2024-05-10
1062,7589,Boleto,113.55,2024-05-23
1063,13383,Pix,373.72,2024-01-03
1064,10475,Pix,39.61,2023-08-05
1065,15955,Pix,55.31,2022-07-05
1066,28861,Pix,106.8,2023-05-30
1067,27780,Pix,326.87,2023-01-20
1068,6133,Boleto,330.0,2023-11-16
1069,23820,Pix,127.33,2023-02-20
1070,5144,Cartão,133.48,2024-11-07
1071,22536,Cartão,162.97,2024-04-12
1072,24060,Boleto,232.68,2023-05-01
1073,16850,Cartão,435.89,2022-08-21
1074,15139,Boleto,334.33,2024-05-23
1075,5292,Pix,484.19,2025-01-31
1076,22591,Cartão,173.6,2024-02-20
1077,17678,Cartão,425.47,2025-05-02
1078,20711,Cartão,488.83,2023-12-03
1079,6636,Pix,111.96,2023-06-18
1080,1423,Cartão,475.91,2023-02-11
1081,25412,Pix,312.89,2023-05-04
1082,25132,Boleto,288.41,2023-12-10
1083,26638,Pix,319.14,2023-06-15
1084,7721,Boleto,287.82,2022-06-28
1085,12596,Cartão,261.94,2023-04-07
1086,3954,Pix,290.12,2022-12-24
1087,1918,Boleto,232.67,2023-05-28
1088,19281,Boleto,187.09,2024-05-02
1089,13,Cartão,396.32,2025-03-23
1090,24214,Cartão,415.47,2023-03-11
1091,13001,Pix,60.17,2025-04-21
1092,12470,Boleto,47.04,2025-01-16
1093,13310,Cartão,136.16,2024-02-07
1094,14113,Cartão,40.76,2024-05-04
1095,7034,Cartão,224.5,2024-01-23
1096,6364,Cartão,492.34,2023-03-01
1097,26302,Pix,135.95,2025-04-26
1098,24964,Cartão,105.89,2023-11-02
1099,28349,Boleto,237.75,2024-11-19
1100,2661,Cartão,254.95,2023-06-27
1101,477,Pix,244.36,2022-08-20
1102,2070,Boleto,484.81,2025-01-16
1103,22343,Cartão,169.88,2024-06-03
1104,17926,Boleto,130.84,2022-10-27
1105,17910,Boleto,281.16,2022-07-21
1106,19039,Pix,325.1,2023-08-19
1107,7677,Pix,262.02,2022-10-06
1108,453,Pix,247.15,2025-05-29
1109,20279,Pix,379.58,2024-01-22
1110,21862,Cartão,159.16,2023-12-14
1111,17350,Cartão,193.73,2023-06-09
1112,28962,Boleto,106.09,2024-07-27
1113,9775,Cartão,432.1,2024-06-04
1114,27438,Pix,72.76,2024-06-25
1115,26890,Pix,244.21,2023-05-16
1116,6113,Pix,300.81,2024-08-22
1117,11192,Cartão,421.59,2023-07-27
1118,20790,Boleto,360.58,2023-09-25
1119,23299,Cartão,109.4,2025-02-01
1120,3342,Boleto,424.6,2023-05-13
1121,18106,Cartão,298.54,2023-08-04
1122,19234,Cartão,76.64,2024-07-26
1123,23495,Cartão,284.29,2024-08-12
1124,11897,Boleto,169.59,2023-07-18
1125,3283,Boleto,345.68,2023-08-17
1126,25192,Pix,131.3,2022-10-24
1127,20997,Pix,66.65,2022-12-03
1128,610,Pix,144.93,2025-01-30
1129,17229,Boleto,245.45,2023-12-18
1130,11591,Boleto,267.45,2022-08-24
1131,7190,Cartão,59.19,2024-10-30
1132,1106,Pix,484.93,2024-12-04
1133,24726,Pix,341.06,2024-04-12
1134,7452,Cartão,389.04,2023-07-16
1135,5696,Cartão,451.28,2024-09-12
1136,10738,Pix,446.65,2024-08-18
1137,12317,Cartão,398.55,2024-07-02
1138,12715,Pix,157.63,2023-02-13
1139,12885,Pix,416.99,2024-07-14
1140,1334,Boleto,151.04,2022-08-09
1141,26858,Pix,361.69,2022-09-29
1142,25993,Cartão,445.29,2023-11-09
1143,5858,Cartão,229.82,2025-02-18
1144,8725,Cartão,314.15,2025-05-22
1145,1722,Pix,66.26,2025-06-05
1146,25332,Boleto,253.92,2022-10-10
1147,4563,Pix,65.05,2023-05-09
1148,2625,Boleto,397.14,2022-08-26
1149,28819,Cartão,99.91,2022-12-14
1150,27343,Boleto,115.15,2025-05-01
1151,17951,Cartão,405.75,2025-03-30
1152,24007,Pix,472.66,2022-10-29
1153,6680,Boleto,215.89,2024-12-26
1154,10737,Cartão,99.23,2024-07-15
1155,3316,Pix,181.67,2025-05-07
1156,17326,Pix,207.98,2025-03-03
1157,15611,Pix,164.79,2023-01-05
1158,23113,Pix,497.21,2022-10-16
1159,23357,Boleto,179.01,2024-12-13
1160,20744,Cartão,430.11,2024-02-21
1161,17288,Cartão,211.96,2025-05-04
1162,22740,Boleto,41.42,2023-05-17
1163,12830,Cartão,436.23,2025-01-05
1164,404,Cartão,123.72,2022-07-04
1165,11159,Cartão,155.87,2023-07-13
1166,24767,Boleto,252.8,2023-11-16
1167,4853,Pix,155.63,2024-04-20
1168,26589,Pix,307.91,2022-10-06
1169,9542,Cartão,478.27,2023-02-14
1170,8675,Boleto,223.94,2024-11-26
1171,12744,Pix,157.8,2023-07-22
1172,18124,Boleto,50.68,2025-02-17
1173,5520,Boleto,490.6,2022-09-27
1174,5595,Boleto,286.44,2023-02-21
1175,4651,Cartão,338.14,2024-08-22
1176,27766,Cartão,337.17,2025-06-08
1177,7215,Pix,134.55,2024-06-05
1178,24736,Cartão,249.43,2023-08-03
1179,26480,Boleto,487.11,2024-02-08
1180,20365,Boleto,166.33,2022-09-29
1181,26911,Boleto,322.94,2024-04-21
1182,13928,Boleto,269.84,2022-06-19
1183,20286,Boleto,291.38,2023-03-10
1184,11333,Boleto,106.58,2024-05-22
1185,615,Boleto,405.1,2023-06-27
1186,9674,Boleto,338.68,2022-07-13
1187,22471,Boleto,142.88,2025-03-20
1188,11083,Boleto,51.66,2023-02-18
1189,9553,Boleto,325.23,2023-04-09
1190,26906,Cartão,103.57,2023-05-01
1191,20388,Boleto,400.09,2022-08-05
1192,18069,Pix,408.34,2023-03-30
1193,18391,Cartão,326.06,2024-03-21
1194,17808,Boleto,81.99,2024-06-10
1195,13377,Cartão,324.8,2024-01-27
1196,25934,Pix,140.83,2023-07-21
1197,27826,Pix,227.53,2022-11-10
1198,10482,Cartão,143.89,2023-05-13
1199,236,Cartão,383.68,2024-05-15
1200,51,Cartão,287.9,2023-10-01
1201,8799,Cartão,412.44,2022-12-30
1202,11367,Boleto,184.92,2024-08-18
1203,23852,Boleto,340.97,2024-11-07
1204,491,Pix,358.43,2023-10-17
1205,20597,Cartão,66.91,2023-10-30
1206,13917,Boleto,311.8,2023-10-06
1207,29652,Cartão,329.92,2024-06-07
1208,19210,Pix,428.3,2023-08-25
1209,19605,Boleto,170.9,2025-03-08
1210,15986,Pix,289.62,2024-09-18
1211,5437,Pix,125.49,2024-04-08
1212,23081,Pix,272.42,2024-12-03
1213,21393,Boleto,200.71,2024-08-27
1214,16224,Cartão,112.01,2023-06-19
1215,9927,Boleto,466.09,2023-10-23
1216,15327,Boleto,383.46,2025-05-05
1217,28825,Cartão,78.02,2023-03-11
1218,28728,Pix,193.69,2023-12-31
1219,22777,Boleto,128.22,2023-10-31
1220,17078,Boleto,227.4,2024-02-27
1221,24996,Pix,111.24,2023-09-11
1222,26820,Pix,480.72,2024-11-22
1223,26478,Pix,251.57,2022-12-29
1224,15160,Pix,260.86,2024-06-27
1225,15973,Cartão,109.18,2022-10-14
1226,3541,Cartão,317.68,2023-12-08
1227,22272,Boleto,42.47,2023-08-25
1228,7568,Pix,39.93,2023-07-27
1229,2543,Boleto,195.7,2023-12-08
1230,7613,Pix,388.85,2024-11-15
1231,13714,Boleto,134.64,2024-11-29
1232,14212,Cartão,307.42,2024-01-07
1233,18166,Pix,299.16,2023-05-29
1234,28307,Cartão,332.08,2022-09-06
1235,6490,Pix,287.16,2023-11-16
1236,7934,Cartão,471.8,2025-03-08
1237,11215,Boleto,123.12,2024-08-30
1238,5444,Cartão,167.99,2024-11-26
1239,12131,Boleto,302.41,2024-08-02
1240,22226,Boleto,157.01,2024-01-13
1241,24564,Boleto,456.49,2025-04-24
1242,24421,Boleto,52.34,2022-09-06
1243,18497,Pix,55.8,2022-10-01
1244,19700,Boleto,350.39,2023-07-01
1245,19890,Cartão,260.0,2024-07-09
1246,6860,Pix,118.11,2023-09-30
1247,18375,Pix,65.6,2024-12-12
1248,18956,Cartão,54.19,2024-03-10
1249,9547,Cartão,293.58,2022-12-03
1250,2406,Boleto,275.98,2023-04-29
1251,4503,Boleto,407.38,2024-04-25
1252,29611,Boleto,53.02,2025-03-21
1253,144,Cartão,242.42,2023-07-28
1254,18089,Boleto,112.67,2023-07-08
1255,7561,Cartão,195.56,2022-10-12
1256,13222,Cartão,138.66,2024-03-27
1257,26580,Boleto,250.57,2023-08-20
1258,14891,Boleto,142.74,2023-05-25
1259,975,Cartão,314.86,2024-06-27
1260,7080,Boleto,422.47,2024-06-20
1261,8030,Pix,317.82,2024-03-12
1262,7883,Cartão,323.02,2023-09-17
1263,11035,Pix,322.57,2023-09-04
1264,6547,Pix,33.51,2025-03-31
1265,7037,Cartão,67.18,2022-12-10
1266,4799,Cartão,419.31,2025-01-16
1267,28862,Pix,472.85,2022-11-12
1268,13133,Cartão,315.32,2023-12-11
1269,23892,Boleto,86.93,2024-10-17
1270,5305,Pix,71.05,2023-10-23
1271,17270,Boleto,493.08,2023-10-07
1272,4969,Boleto,453.55,2024-09-23
1273,19036,Boleto,107.65,2024-02-26
1274,15862,Pix,253.96,2024-08-05
1275,11157,Cartão,118.33,2022-11-05
1276,4376,Cartão,386.82,2025-06-07
1277,6682,Boleto,218.76,2023-01-05
1278,22885,Pix,286.53,2024-11-09
1279,6268,Cartão,310.14,2024-09-12
1280,8132,Boleto,32.43,2024-05-06
1281,3789,Boleto,319.2,2025-04-01
1282,1642,Pix,53.58,2022-11-06
1283,852,Boleto,322.65,2025-01-25
1284,3454,Boleto,79.37,2024-09-24
1285,27401,Cartão,292.06,2022-10-09
1286,17795,Pix,250.17,2024-03-19
1287,19555,Boleto,260.45,2023-02-14
1288,17403,Boleto,106.2,2024-09-29
1289,14738,Boleto,95.19,2024-03-01
1290,6799,Pix,317.35,2023-03-31
1291,9246,Boleto,85.37,2023-05-07
1292,27262,Boleto,272.53,2023-08-17
1293,4498,Pix,459.36,2025-05-31
1294,22521,Pix,189.72,2022-09-07
1295,20513,Cartão,260.5,2023-02-22
1296,15633,Boleto,259.04,2024-08-02
1297,9080,Cartão,291.96,2024-11-12
1298,5417,Boleto,498.3,2023-10-16
1299,8751,Pix,121.3,2023-06-12
1300,8211,Cartão,57.29,2024-07-10
1301,13645,Cartão,132.24,2023-08-02
1302,702,Boleto,162.67,2025-01-07
1303,16254,Boleto,352.21,2024-07-31
1304,25169,Boleto,100.53,2024-03-23
1305,27377,Boleto,197.23,2022-07-26
1306,11314,Boleto,81.39,2022-09-11
1307,18785,Pix,147.38,2024-03-04
1308,14366,Cartão,431.95,2024-10-19
1309,25717,Cartão,499.05,2022-09-28
1310,6086,Pix,76.94,2024-09-16
1311,23346,Boleto,138.55,2024-07-23
1312,4111,Cartão,369.16,2025-02-23
1313,17766,Cartão,116.99,2024-04-30
1314,27285,Pix,437.21,2025-02-28
1315,10328,Pix,177.18,2023-05-21
1316,7911,Boleto,486.3,2022-07-04
1317,5129,Pix,130.39,2025-01-19
1318,14878,Boleto,387.25,2022-09-11
1319,2903,Cartão,95.04,2023-11-24
1320,5619,Cartão,53.55,2024-04-22
1321,28539,Boleto,89.67,2024-12-28
1322,27457,Cartão,345.28,2025-01-25
1323,24411,Boleto,32.33,2024-12-18
1324,7501,Boleto,69.02,2024-02-02
1325,9788,Cartão,156.95,2022-07-01
1326,23769,Pix,53.49,2023-03-31
1327,18580,Cartão,420.53,2023-06-26
1328,12306,Boleto,211.51,2022-12-04
