id_pedido,id_cliente,data,status
824,2815,2022-09-03,Pago
825,9493,2024-01-12,Pendente
826,18394,2022-11-26,Pendente
827,24605,2022-10-07,Cancelado
828,6918,2023-09-01,Cancelado
829,22542,2025-05-02,Cancelado
830,12468,2024-01-28,Pago
831,12210,2025-03-06,Pendente
832,9034,2025-01-17,Cancelado
833,23712,2023-10-10,Pago
834,1251,2023-02-25,Pendente
835,22653,2023-12-28,Pendente
836,22180,2024-11-21,Cancelado
837,24500,2024-06-16,Pago
838,22605,2022-10-06,Pendente
839,21047,2024-02-17,Pendente
840,5406,2024-12-21,Pago
841,2628,2023-11-06,Pago
842,20338,2022-12-18,Pendente
843,1643,2024-06-24,Pago
844,12021,2022-06-19,Pendente
845,17245,2024-08-10,Pendente
846,7611,2022-06-09,Cancelado
847,5909,2023-12-18,Cancelado
848,21666,2022-07-26,Pendente
849,3408,2023-11-14,Pago
850,24869,2024-02-26,Cancelado
851,20981,2023-07-02,Pago
852,12554,2025-05-18,Cancelado
853,1750,2023-02-25,Pago
854,24474,2022-07-01,Pago
855,5268,2022-09-04,Pago
856,13146,2025-01-28,Pago
857,15771,2025-04-23,Pago
858,7725,2025-01-09,Cancelado
859,6094,2024-09-12,Cancelado
860,2368,2024-01-09,Cancelado
861,8314,2023-10-20,Pago
862,6272,2024-05-17,Cancelado
863,18904,2022-09-26,Cancelado
864,14188,2024-10-06,Pago
865,12422,2023-06-03,Cancelado
866,21862,2024-09-16,Pago
867,9970,2023-07-16,Pago
868,17887,2024-07-08,Cancelado
869,10816,2022-12-04,Pendente
870,2507,2023-07-16,Pago
871,10530,2024-07-25,Pendente
872,17966,2024-11-14,Pago
873,14862,2022-09-15,Pendente
874,22204,2025-05-30,Pago
875,24332,2023-06-09,Pago
876,18205,2023-09-04,Cancelado
877,9620,2023-12-15,Pendente
878,13314,2023-07-12,Pendente
879,8542,2023-12-20,Cancelado
880,3130,2022-07-04,Pendente
881,24533,2023-01-24,Pago
882,150,2024-11-14,Pendente
883,14826,2025-02-03,Pendente
884,12084,2024-04-08,Pago
885,3379,2024-11-01,Pago
886,13359,2024-07-02,Cancelado
887,22950,2023-01-05,Cancelado
888,7051,2024-04-08,Cancelado
889,15912,2024-10-07,Pendente
890,922,2023-02-22,Pago
891,7933,2024-04-10,Pago
892,5345,2024-08-28,Pago
893,21716,2024-12-13,Pendente
894,2930,2023-01-08,Pago
895,4781,2023-09-01,Pendente
896,11977,2022-11-18,Pago
897,1241,2024-12-18,Pendente
898,17995,2024-03-14,Cancelado
899,24424,2025-05-09,Pendente
900,40,2022-10-10,Cancelado
901,16641,2024-05-24,Pendente
902,20363,2023-04-29,Pago
903,8582,2023-10-02,Pendente
904,1859,2022-12-27,Cancelado
905,1241,2023-03-16,Cancelado
906,22388,2024-11-04,Pago
907,13085,2022-06-23,Cancelado
908,24370,2024-08-03,Cancelado
909,15371,2025-02-21,Pendente
910,7577,2023-06-04,Cancelado
911,8050,2024-03-23,Pago
912,5493,2023-05-01,Pendente
913,7110,2025-05-12,Pago
914,13365,2025-04-10,Pago
915,3422,2023-03-02,Pendente
916,12852,2023-11-12,Pendente
917,15918,2023-03-01,Pendente
918,5240,2023-05-04,Cancelado
919,15479,2022-08-31,Cancelado
920,16979,2024-04-10,Cancelado
921,18176,2025-05-28,Pago
922,11663,2023-03-25,Pago
923,11289,2024-05-01,Pago
924,4323,2024-04-15,Pago
925,1423,2024-01-25,Cancelado
926,9870,2024-09-25,Cancelado
927,15972,2024-11-02,Pendente
928,23584,2023-07-25,Cancelado
929,191,2024-01-23,Pago
930,20565,2022-07-31,Pago
931,5559,2023-10-18,Cancelado
932,9640,2024-06-05,Pendente
933,22629,2025-04-17,Pendente
934,3681,2024-04-13,Pago
935,23935,2025-04-12,Pago
936,15544,2022-08-31,Pago
937,23234,2023-10-22,Cancelado
938,12086,2022-10-25,Cancelado
939,11078,2022-06-14,Pago
940,6254,2024-05-19,Pago
941,1476,2023-05-23,Pago
942,9012,2022-11-01,Pago
943,22806,2024-06-19,Pago
944,13480,2024-10-29,Pago
945,5764,2024-03-22,Pendente
946,18284,2024-09-01,Pendente
947,15486,2023-12-29,Pendente
948,1918,2024-07-21,Cancelado
949,21594,2025-02-18,Pago
950,4310,2023-07-31,Cancelado
951,12291,2023-04-08,Pendente
952,8732,2022-12-01,Pago
953,24436,2024-10-03,Cancelado
954,2887,2022-07-01,Cancelado
955,23217,2025-05-28,Cancelado
956,9863,2023-02-24,Pendente
957,10612,2022-06-18,Pendente
958,1312,2023-02-24,Pendente
959,14633,2025-04-01,Pago
960,11203,2023-12-08,Cancelado
961,5363,2024-12-13,Pago
962,23740,2022-08-19,Pendente
963,17796,2025-02-21,Cancelado
964,8246,2023-09-01,Pendente
965,12256,2022-11-19,Pendente
966,14039,2023-03-11,Pendente
967,3674,2025-04-15,Pendente
968,17383,2024-10-18,Cancelado
969,583,2024-06-21,Pago
970,9999,2024-05-12,Cancelado
971,24733,2024-06-08,Pago
972,4847,2023-03-26,Pago
973,6383,2022-10-13,Pendente
974,4759,2022-07-09,Cancelado
975,12524,2024-01-31,Cancelado
976,22687,2023-02-23,Pago
977,16776,2023-12-22,Cancelado
978,11209,2023-08-09,Pago
979,13284,2023-08-20,Pago
980,9529,2022-09-10,Pendente
981,12169,2023-12-25,Cancelado
982,23616,2023-12-07,Pago
983,1512,2023-02-02,Pago
984,9295,2023-10-12,Pago
985,17582,2023-11-13,Pendente
986,15138,2022-11-27,Cancelado
987,22834,2023-02-12,Pago
988,2218,2024-01-18,Cancelado
989,1516,2025-03-05,Cancelado
990,4716,2022-09-14,Pendente
991,4200,2024-08-31,Pago
992,9698,2025-03-05,Pendente
993,16484,2024-10-08,Pago
994,12534,2024-03-30,Cancelado
995,19887,2022-12-17,Pago
996,22307,2024-10-18,Cancelado
997,773,2022-09-30,Pago
998,432,2025-05-11,Pago
999,22597,2022-07-01,Pago
1000,18666,2024-01-24,Pago
1001,3691,2025-02-12,Pago
1002,1976,2023-06-16,Pendente
1003,15009,2025-01-18,Cancelado
1004,23379,2025-05-08,Cancelado
1005,12985,2022-11-03,Pendente
1006,19695,2023-08-24,Cancelado
1007,18686,2024-03-23,Pendente
1008,6593,2023-06-12,Pago
1009,9891,2022-06-30,Pago
1010,15634,2024-11-22,Pendente
1011,7035,2023-10-08,Cancelado
1012,7325,2024-12-24,Pendente
1013,13067,2023-04-18,Pendente
1014,14631,2022-11-14,Pendente
1015,482,2023-05-05,Pendente
1016,6430,2022-12-19,Pendente
1017,207,2024-01-13,Pendente
1018,22103,2024-06-26,Pendente
1019,4464,2024-11-15,Cancelado
1020,17210,2023-04-09,Pendente
1021,16646,2024-12-30,Pendente
1022,3320,2023-02-17,Pendente
1023,23763,2022-09-20,Pendente
1024,21053,2022-11-23,Cancelado
1025,14019,2023-10-06,Cancelado
1026,19122,2024-06-04,Pago
1027,782,2024-07-15,Pendente
1028,9509,2024-02-11,Pendente
1029,18125,2023-08-09,Pendente
1030,6510,2022-12-28,Cancelado
1031,20632,2022-06-15,Cancelado
1032,16434,2024-07-22,Cancelado
1033,9027,2024-09-08,Pendente
1034,7429,2022-07-09,Pendente
1035,771,2023-04-01,Pago
1036,21635,2024-05-12,Pendente
1037,4837,2025-03-08,Pago
1038,21057,2023-05-23,Pendente
1039,4837,2023-05-31,Pago
1040,3509,2023-12-12,Pendente
1041,23268,2023-10-01,Pago
1042,9520,2025-04-15,Pago
1043,7945,2025-04-05,Pago
1044,12991,2022-11-17,Cancelado
1045,870,2024-07-11,Cancelado
1046,5052,2025-02-14,Cancelado
1047,10663,2024-08-14,Cancelado
1048,1802,2024-03-13,Pendente
1049,2419,2022-10-08,Cancelado
1050,7845,2023-05-08,Pendente
1051,1139,2022-08-14,Pago
1052,17231,2023-04-19,Pago
1053,19779,2024-03-01,Cancelado
1054,15560,2023-12-03,Pendente
1055,12835,2023-02-07,Pago
1056,7373,2024-09-15,Pago
1057,8007,2022-09-10,Cancelado
1058,5341,2024-07-17,Pendente
1059,21184,2023-08-22,Cancelado
1060,13992,2023-01-30,Pago
1061,2483,2023-01-30,Cancelado
1062,18805,2022-06-29,Pendente
1063,5728,2023-07-09,Cancelado
1064,6561,2022-10-20,Cancelado
1065,4608,2023-11-08,Cancelado
1066,18573,2023-01-13,Cancelado
1067,16452,2023-01-28,Pago
1068,11390,2023-12-26,Pago
1069,17558,2022-06-17,Pendente
1070,4954,2023-07-19,Pago
1071,20665,2023-05-05,Cancelado
1072,18528,2023-03-04,Pago
1073,4803,2023-02-02,Cancelado
1074,11130,2023-10-10,Pendente
1075,21058,2024-08-27,Pago
1076,1988,2022-07-06,Pago
1077,19612,2024-12-12,Cancelado
1078,13092,2023-01-22,Pendente
1079,11268,2023-03-05,Pago
1080,20899,2024-12-29,Cancelado
1081,12442,2023-05-14,Pendente
1082,837,2025-06-03,Pago
1083,11463,2022-11-12,Pago
1084,16807,2023-05-15,Pendente
1085,18782,2024-10-29,Cancelado
1086,9989,2024-07-04,Pendente
1087,18643,2022-07-12,Pendente
1088,12138,2023-02-10,Cancelado
1089,18753,2024-07-18,Cancelado
1090,10329,2024-09-15,Cancelado
1091,10010,2023-09-25,Pago
1092,16001,2025-02-23,Pendente
1093,14969,2023-04-13,Pago
1094,21361,2023-08-21,Cancelado
1095,18287,2024-07-04,Pago
1096,12012,2024-04-27,Cancelado
1097,20056,2023-12-17,Pago
1098,18139,2023-08-14,Pago
1099,6669,2022-10-26,Cancelado
1100,4786,2025-02-11,Cancelado
1101,5137,2023-03-07,Cancelado
1102,24811,2023-07-23,Pago
1103,21132,2024-03-30,Pendente
1104,14427,2022-10-07,Pendente
1105,23522,2025-04-19,Pendente
1106,12969,2023-03-21,Pendente
1107,3483,2023-10-28,Pago
1108,17226,2024-04-28,Cancelado
1109,16091,2025-03-06,Pendente
1110,24053,2025-05-13,Pendente
1111,3147,2024-03-10,Pago
1112,9004,2024-07-01,Pago
1113,11466,2022-10-05,Cancelado
1114,6153,2023-09-07,Cancelado
1115,862,2024-12-12,Pendente
1116,17329,2023-04-25,Cancelado
1117,11886,2023-03-15,Pago
1118,17695,2024-01-09,Pago
1119,24584,2025-06-05,Pendente
1120,20191,2024-05-09,Pendente
1121,7082,2023-12-09,Cancelado
1122,9581,2024-03-15,Pendente
1123,19119,2022-07-31,Pendente
1124,22528,2023-11-19,Cancelado
1125,10029,2023-10-13,Pago
1126,19205,2022-07-05,Pago
1127,54,2023-05-18,Pendente
1128,138,2024-03-18,Pendente
1129,4790,2024-09-07,Cancelado
1130,2598,2022-06-27,Cancelado
1131,20688,2022-11-13,Pago
1132,21270,2022-12-15,Cancelado
1133,20645,2022-12-04,Cancelado
1134,15281,2024-10-28,Pendente
1135,4141,2022-08-30,Pago
1136,23419,2024-06-05,Cancelado
1137,22626,2024-01-23,Cancelado
1138,11834,2024-10-11,Pendente
1139,22777,2024-04-12,Pendente
1140,14875,2022-10-29,Pendente
1141,10028,2023-11-23,Cancelado
1142,10055,2022-11-19,Cancelado
1143,15710,2024-06-29,Pendente
1144,16337,2023-06-04,Pendente
1145,15236,2024-09-01,Pendente
1146,20595,2024-12-15,Pendente
1147,23342,2023-02-08,Pago
1148,24399,2022-12-09,Pago
1149,12648,2024-11-20,Cancelado
1150,9581,2023-05-10,Pendente
1151,10988,2022-11-26,Pago
1152,23914,2023-05-31,Cancelado
1153,3730,2024-03-18,Cancelado
1154,2483,2024-05-01,Cancelado
1155,3138,2022-08-20,Cancelado
1156,352,2023-05-13,Pendente
1157,15158,2023-07-26,Pendente
1158,21055,2023-05-05,Pago
1159,2446,2024-12-01,Pago
1160,3152,2024-12-06,Pago
1161,21237,2022-11-21,Pendente
1162,13415,2024-03-05,Cancelado
1163,2550,2023-09-17,Pendente
1164,13648,2025-04-17,Pago
1165,20610,2023-11-14,Pendente
1166,2005,2023-04-08,Pago
1167,15994,2025-04-25,Cancelado
1168,21943,2022-11-20,Cancelado
1169,5030,2024-03-16,Pendente
1170,11427,2023-11-11,Pago
1171,21699,2022-07-06,Cancelado
1172,24612,2022-09-20,Pendente
1173,2211,2024-10-01,Cancelado
1174,16980,2023-08-23,Pago
1175,17038,2025-02-16,Cancelado
1176,11343,2024-03-25,Pendente
1177,12663,2024-01-06,Cancelado
1178,6496,2023-12-21,Pendente
1179,13101,2022-10-18,Pendente
1180,203,2023-12-05,Pago
1181,15972,2022-10-10,Cancelado
1182,6660,2025-03-16,Pendente
1183,20388,2024-12-16,Pendente
1184,23126,2022-10-29,Pendente
1185,21521,2025-03-22,Pago
1186,16844,2022-08-16,Pago
1187,5498,2023-03-19,Pago
1188,13241,2025-02-17,Pendente
1189,13120,2024-05-31,Pendente
1190,21015,2023-01-30,Cancelado
1191,22409,2023-10-05,Cancelado
1192,9647,2023-10-22,Pendente
1193,14595,2023-03-17,Pago
1194,656,2023-01-16,Pago
1195,1168,2022-11-12,Cancelado
1196,22388,2024-12-11,Cancelado
1197,8759,2022-11-30,Pago
1198,12185,2023-11-06,Cancelado
1199,19397,2025-01-21,Pendente
1200,7988,2024-03-02,Pendente
1201,2079,2024-07-08,Pendente
1202,24623,2023-03-10,Pago
1203,17549,2024-12-31,Pendente
1204,9246,2024-04-01,Pendente
1205,17117,2023-07-10,Pago
1206,3801,2023-01-01,Cancelado
1207,1248,2023-09-04,Pendente
1208,9816,2023-07-27,Pago
1209,23652,2025-01-08,Pendente
1210,5725,2024-05-13,Pago
1211,10304,2023-07-28,Pendente
1212,7848,2023-12-11,Pendente
1213,1119,2023-04-27,Cancelado
1214,14121,2023-03-22,Pendente
1215,8738,2024-04-24,Pendente
1216,8145,2022-10-26,Cancelado
1217,2452,2024-12-06,Pago
1218,22105,2023-11-10,Pago
1219,22534,2024-09-03,Pago
1220,20827,2024-04-02,Cancelado
1221,2167,2024-05-26,Cancelado
1222,9400,2024-10-31,Cancelado
1223,12506,2023-07-01,Pago
1224,11215,2022-06-11,Pendente
1225,16337,2022-09-01,Pago
1226,16549,2024-09-08,Pendente
1227,974,2023-10-24,Pendente
1228,7678,2025-04-30,Pendente
1229,446,2023-06-13,Cancelado
1230,23852,2022-09-24,Pendente
1231,23324,2024-11-05,Pendente
1232,9282,2023-10-20,Pago
1233,22382,2022-11-05,Pendente
1234,2686,2024-03-26,Pendente
1235,14240,2023-12-03,Pendente
1236,14855,2024-06-05,Cancelado
1237,4462,2022-10-12,Cancelado
1238,15878,2025-02-07,Cancelado
1239,6043,2022-10-27,Pendente
1240,24352,2023-04-01,Pago
1241,12857,2023-05-14,Pendente
1242,7797,2022-07-21,Cancelado
1243,5282,2023-07-07,Pendente
1244,7326,2024-12-28,Pendente
1245,11631,2025-03-27,Pago
1246,2498,2023-11-17,Pago
1247,48,2024-11-28,Pendente
1248,2234,2024-05-17,Cancelado
1249,10654,2022-06-12,Cancelado
1250,6421,2022-07-05,Cancelado
1251,7575,2023-09-01,Pago
1252,6067,2025-02-08,Cancelado
1253,3459,2023-02-15,Cancelado
1254,9965,2024-03-16,Pago
1255,19336,2025-06-07,Pago
1256,16344,2023-01-04,Pendente
1257,3365,2024-03-28,Pendente
1258,9829,2023-08-19,Cancelado
1259,1130,2023-06-03,Pago
1260,5863,2025-02-21,Pago
1261,20348,2024-01-28,Pendente
1262,7710,2024-08-04,Cancelado
1263,23611,2023-07-02,Pendente
1264,13192,2023-04-02,Cancelado
1265,13852,2025-04-01,Pago
1266,23239,2025-02-02,Pago
1267,23313,2025-05-10,Pago
1268,2925,2023-02-26,Pago
1269,15079,2023-11-23,Pago
1270,22124,2023-11-29,Pago
1271,7280,2023-11-25,Cancelado
1272,11989,2023-01-14,Cancelado
1273,23655,2024-04-09,Pendente
1274,24092,2022-09-16,Pendente
1275,9188,2023-09-25,Cancelado
1276,5661,2023-03-25,Pago
1277,6913,2023-03-01,Pendente
1278,20987,2023-08-05,Pendente
1279,18652,2022-12-01,Cancelado
1280,11351,2024-12-08,Pago
1281,16915,2022-08-20,Pago
1282,8464,2023-08-13,Pendente
1283,9868,2024-09-05,Pendente
1284,12900,2023-07-16,Cancelado
1285,6804,2025-05-29,Cancelado
1286,23629,2022-07-27,Pago
1287,14531,2025-03-06,Cancelado
1288,24170,2024-09-13,Cancelado
1289,24369,2024-05-10,Pago
1290,4493,2025-04-04,Cancelado
1291,10980,2024-02-20,Cancelado
1292,7138,2024-12-12,Cancelado
1293,3315,2022-08-13,Cancelado
1294,9917,2025-06-07,Pendente
1295,15322,2023-10-28,Pendente
1296,23783,2023-10-30,Cancelado
1297,18657,2024-05-07,Pago
1298,14439,2025-01-13,Pendente
1299,6085,2023-12-23,Cancelado
1300,23067,2022-12-09,Pendente
1301,15220,2022-10-13,Pago
1302,692,2023-06-25,Cancelado
1303,8987,2023-04-17,Cancelado
1304,20033,2025-02-10,Pago
1305,10821,2024-12-22,Pendente
1306,24230,2024-07-21,Cancelado
1307,15830,2025-03-31,Pendente
1308,574,2022-11-23,Cancelado
1309,24407,2024-03-16,Pendente
1310,3907,2023-08-13,Pago
1311,12454,2024-11-25,Cancelado
1312,13810,2024-02-07,Pendente
1313,3598,2024-03-08,Pago
1314,9567,2022-11-13,Cancelado
1315,20640,2023-05-11,Pago
1316,9313,2024-07-02,Pago
1317,21761,2023-12-12,Cancelado
1318,14356,2024-05-04,Pendente
1319,23649,2024-10-23,Cancelado
1320,13848,2023-08-11,Cancelado
1321,13473,2025-03-12,Pago
1322,14126,2023-02-28,Pago
1323,3064,2024-03-23,Cancelado
1324,18462,2023-03-27,Pendente
1325,8173,2023-01-13,Pendente
1326,24560,2023-06-16,Pendente
1327,12664,2023-12-09,Pago
1328,17661,2024-05-09,Cancelado
1329,1050,2023-11-01,Pago
1330,5417,2022-08-08,Pago
1331,15756,2024-07-27,Cancelado
1332,3093,2024-05-14,Pendente
1333,3336,2023-08-06,Pendente
1334,7564,2024-08-07,Pendente
1335,10945,2023-09-18,Pago
1336,12645,2024-04-14,Pendente
1337,21013,2022-12-23,Pendente
1338,24420,2023-05-03,Pendente
1339,16622,2024-01-11,Pago
1340,11741,2023-08-01,Pendente
1341,1378,2024-11-09,Cancelado
1342,9108,2025-04-16,Pendente
1343,8703,2022-06-27,Cancelado
1344,12472,2023-07-08,Cancelado
1345,12027,2023-06-30,Pago
1346,17457,2024-02-03,Pendente
1347,5145,2024-08-16,Pendente
1348,7134,2024-09-26,Pago
1349,8887,2024-10-02,Pago
1350,23226,2024-09-27,Pago
1351,14361,2022-07-21,Pendente
1352,7548,2023-10-07,Pago
1353,9556,2022-11-14,Pendente
1354,6543,2023-12-27,Cancelado
1355,21687,2023-03-13,Cancelado
1356,6887,2022-12-15,Cancelado
1357,10918,2022-07-26,Pago
1358,11961,2023-07-19,Pendente
1359,10992,2025-03-31,Pago
1360,24440,2023-12-04,Cancelado
1361,22467,2025-05-31,Pago
1362,7450,2024-01-08,Cancelado
1363,9296,2023-08-19,Pendente
1364,19705,2024-05-11,Pago
1365,22310,2022-11-14,Pendente
1366,1694,2024-10-22,Pago
1367,5854,2025-01-28,Pendente
1368,17134,2023-08-02,Pendente
1369,14690,2025-03-11,Pendente
1370,9859,2022-08-09,Cancelado
1371,1704,2023-02-09,Pendente
1372,12390,2024-02-11,Pendente
1373,16238,2024-06-29,Pendente
1374,10996,2023-11-13,Pendente
1375,3895,2024-07-07,Pago
1376,17587,2024-05-14,Pago
1377,12899,2023-04-30,Pendente
1378,10204,2023-10-09,Pendente
1379,11345,2024-04-08,Pendente
1380,5066,2023-08-21,Pendente
1381,11069,2023-11-23,Pendente
1382,16227,2024-08-13,Cancelado
1383,18363,2022-09-03,Pendente
1384,7067,2024-06-19,Pago
1385,24356,2023-05-23,Cancelado
1386,23353,2024-10-21,Cancelado
1387,24327,2022-08-14,Cancelado
1388,24090,2025-02-08,Pago
1389,12995,2024-11-27,Pendente
1390,11280,2024-08-29,Cancelado
1391,3259,2022-06-21,Cancelado
1392,5098,2023-10-17,Cancelado
1393,19553,2023-02-02,Pendente
1394,7620,2023-06-22,Pago
1395,7745,2025-03-28,Pendente
1396,24443,2024-04-04,Pendente
1397,18309,2025-04-08,Pendente
1398,2442,2022-07-03,Pendente
1399,17935,2024-07-19,Cancelado
1400,11588,2023-07-16,Cancelado
1401,3605,2023-02-08,Pendente
1402,4974,2023-06-01,Pago
1403,16686,2025-03-02,Pendente
1404,7675,2022-12-17,Pendente
1405,14802,2022-11-18,Pendente
1406,8792,2024-01-12,Cancelado
1407,19024,2024-10-20,Cancelado
1408,21069,2023-12-10,Pago
1409,20338,2023-11-22,Pendente
1410,19296,2022-11-27,Pago
1411,24691,2023-12-15,Pendente
1412,15386,2022-09-03,Pendente
1413,7815,2023-08-17,Pago
1414,4040,2024-08-06,Pago
1415,6061,2023-02-01,Pendente
1416,11982,2023-04-13,Pendente
1417,9897,2023-03-15,Pendente
1418,8414,2023-01-19,Pago
1419,13464,2023-01-13,Pendente
1420,17888,2024-03-26,Pendente
1421,1858,2024-08-16,Cancelado
1422,12221,2022-10-10,Cancelado
1423,6586,2023-06-08,Cancelado
1424,9674,2025-05-18,Pago
1425,9045,2023-01-29,Pendente
1426,24386,2023-09-24,Pago
1427,21362,2024-06-23,Pendente
1428,827,2024-04-07,Cancelado
1429,4552,2024-06-15,Cancelado
1430,656,2024-06-28,Pendente
1431,127,2023-01-26,Cancelado
1432,20714,2023-02-04,Pendente
1433,406,2024-05-17,Pendente
1434,23815,2025-03-25,Pago
1435,11074,2024-07-23,Pago
1436,15806,2024-11-12,Pendente
1437,11569,2022-11-01,Cancelado
1438,9964,2025-02-07,Pago
1439,13562,2024-10-24,Pendente
1440,1401,2023-03-25,Pendente
1441,18265,2022-12-19,Pago
1442,10635,2025-06-01,Pago
1443,1857,2025-04-04,Pendente
1444,7522,2023-11-13,Cancelado
1445,17505,2024-04-14,Pago
1446,12572,2022-07-28,Pago
1447,10349,2024-04-22,Cancelado
1448,20100,2023-05-04,Pago
1449,8558,2024-05-15,Cancelado
1450,2413,2022-11-19,Pendente
1451,6769,2024-10-29,Cancelado
1452,6467,2023-08-24,Pendente
1453,9139,2024-08-27,Pendente
1454,14011,2024-01-26,Cancelado
1455,22023,2025-03-25,Pago
1456,11955,2024-04-21,Pendente
1457,24255,2024-07-13,Pago
1458,9375,2022-07-11,Cancelado
1459,9817,2024-10-08,Cancelado
1460,18652,2025-05-25,Cancelado
1461,19802,2024-02-02,Pendente
1462,24856,2024-04-09,Pendente
1463,8886,2025-02-04,Cancelado
1464,4013,2024-01-30,Pago
1465,4263,2024-07-03,Cancelado
1466,23517,2024-08-23,Pendente
1467,12224,2022-06-24,Pendente
1468,10111,2024-09-12,Cancelado
1469,4028,2025-06-04,Pendente
1470,22283,2023-04-16,Cancelado
1471,9224,2023-03-30,Cancelado
1472,22365,2024-09-26,Cancelado
1473,11809,2023-07-20,Pago
1474,16834,2023-04-11,Pago
1475,9206,2024-05-20,Pago
1476,3142,2023-05-11,Cancelado
1477,3398,2023-09-10,Pendente
1478,6324,2023-07-19,Cancelado
1479,12952,2024-10-20,Cancelado
1480,7199,2023-06-26,Cancelado
1481,3236,2023-04-20,Cancelado
1482,17062,2024-11-27,Pendente
1483,20147,2022-08-16,Pendente
1484,7796,2024-03-10,Cancelado
1485,9966,2023-09-11,Pago
1486,1613,2023-11-28,Pago
1487,10362,2024-06-22,Cancelado
1488,20690,2025-05-09,Pago
1489,23639,2023-08-02,Cancelado
1490,4121,2024-08-21,Pendente
1491,9300,2025-01-02,Pago
1492,16648,2023-03-25,Pago
1493,17492,2023-11-05,Pendente
1494,4635,2023-10-15,Pago
1495,3147,2024-06-06,Cancelado
1496,19315,2022-12-25,Cancelado
1497,12144,2024-10-21,Pago
1498,4847,2023-01-16,Cancelado
1499,10255,2023-12-20,Pendente
1500,14692,2023-09-15,Pago
1501,10589,2024-08-07,Pendente
1502,10755,2024-01-19,Cancelado
1503,23808,2024-02-15,Cancelado
1504,9985,2023-03-20,Pendente
1505,12940,2023-11-04,Cancelado
1506,18967,2022-07-21,Pago
1507,7028,2023-09-23,Pendente
1508,16579,2023-10-07,Cancelado
1509,10465,2024-11-30,Pago
1510,7978,2023-03-09,Cancelado
1511,1983,2022-06-21,Pendente
1512,19985,2024-06-15,Pago
1513,19774,2025-06-01,Pago
1514,19748,2024-07-19,Pendente
1515,17558,2025-04-15,Pendente
1516,5732,2022-11-04,Pendente
1517,19143,2025-04-01,Cancelado
1518,1697,2022-09-25,Pendente
1519,17078,2024-07-20,Cancelado
1520,9464,2022-12-31,Pago
1521,983,2024-06-19,Cancelado
1522,13382,2022-06-09,Pago
1523,2061,2023-11-12,Pago
1524,3231,2025-04-27,Pago
1525,1052,2023-01-11,Cancelado
1526,16977,2022-08-28,Cancelado
1527,5395,2022-11-16,Cancelado
1528,20150,2024-06-04,Cancelado
1529,8176,2024-02-09,Pendente
1530,23887,2024-11-13,Cancelado
1531,1680,2022-11-11,Cancelado
1532,7567,2022-07-24,Pendente
1533,1291,2023-01-22,Cancelado
1534,2063,2023-06-06,Cancelado
1535,23513,2024-11-26,Cancelado
1536,2390,2022-10-13,Pago
1537,4961,2022-08-21,Cancelado
1538,2301,2024-05-31,Pendente
1539,14390,2022-09-09,Cancelado
1540,15527,2023-09-08,Pendente
1541,21126,2024-11-03,Pendente
1542,794,2024-07-12,Pendente
1543,5677,2022-07-08,Pago
1544,24202,2023-08-31,Pago
1545,23987,2025-04-25,Cancelado
1546,8890,2023-12-22,Pago
1547,4675,2023-10-26,Cancelado
1548,21475,2023-02-11,Pago
1549,17505,2024-02-02,Cancelado
1550,19798,2023-04-12,Pendente
1551,1585,2023-05-16,Pendente
1552,23695,2022-06-17,Pago
1553,6958,2024-02-01,Pendente
1554,23438,2023-02-14,Pendente
1555,14214,2025-04-22,Pago
1556,21283,2023-04-12,Pago
1557,20591,2022-07-16,Cancelado
1558,17911,2025-04-14,Pendente
