id_estoque,id_livro,quantidade
7146,27008,28
7147,1216,79
7148,3541,99
7149,11631,72
7150,2974,63
7151,11794,1
7152,29308,3
7153,27808,99
7154,16148,1
7155,9151,50
7156,9685,19
7157,25232,0
7158,3906,97
7159,29466,20
7160,10086,94
7161,19990,80
7162,29242,46
7163,22069,51
7164,15236,15
7165,28101,94
7166,17144,39
7167,23657,62
7168,24962,19
7169,14790,57
7170,28172,59
7171,12412,3
7172,9107,50
7173,12744,98
7174,12389,95
7175,22198,3
7176,7487,69
7177,20026,100
7178,16328,59
7179,18801,30
7180,12343,39
7181,23997,7
7182,15917,20
7183,29080,10
7184,17316,33
7185,14794,2
7186,10452,27
7187,13004,12
7188,24086,86
7189,19771,24
7190,24263,31
7191,5430,59
7192,3971,32
7193,17715,92
7194,27624,35
7195,20721,41
7196,15178,84
7197,7122,77
7198,19134,17
7199,11540,86
7200,28730,3
7201,19290,76
7202,22360,40
7203,28125,29
7204,7200,29
7205,14468,36
7206,3162,62
7207,7492,47
7208,4739,86
7209,16441,95
7210,261,57
7211,14731,95
7212,19664,11
7213,2485,94
7214,28414,84
7215,23761,72
7216,3326,11
7217,1871,99
7218,25956,81
7219,821,49
7220,5311,84
7221,13244,58
7222,22742,74
7223,27911,24
7224,4002,46
7225,7336,18
7226,28789,83
7227,28190,73
7228,8626,59
7229,28766,41
7230,19561,66
7231,21065,39
7232,1387,2
7233,22867,40
7234,3252,80
7235,17000,73
7236,14319,61
7237,27327,16
7238,21491,100
7239,24374,33
7240,15771,51
7241,17374,88
7242,9958,77
7243,13222,40
7244,11392,65
7245,28747,54
7246,11885,27
7247,15793,61
7248,13915,17
7249,19090,1
7250,26781,48
7251,10520,45
7252,27761,94
7253,2044,27
7254,8761,56
7255,16345,36
7256,6821,30
7257,16276,81
7258,19340,75
7259,22853,84
7260,12010,57
7261,208,9
7262,19717,5
7263,14701,45
7264,20443,9
7265,29363,74
7266,25485,55
7267,20750,86
7268,22020,95
7269,13570,89
7270,408,91
7271,25387,100
7272,6641,32
7273,17834,54
7274,25892,6
7275,6709,60
7276,8090,21
7277,11566,78
7278,10374,78
7279,26504,74
7280,19338,74
7281,2224,1
7282,20682,64
7283,26974,22
7284,12199,99
7285,17472,44
7286,22885,28
7287,14168,97
7288,12157,7
7289,237,58
7290,15941,50
7291,22333,63
7292,12684,37
7293,18885,6
7294,7202,27
7295,9258,13
7296,6354,5
7297,16332,76
7298,13455,85
7299,19025,89
7300,6825,20
7301,29239,99
7302,17307,19
7303,22087,98
7304,11229,85
7305,14829,93
7306,18829,13
7307,6217,14
7308,9869,87
7309,12880,47
7310,6737,66
7311,28902,100
7312,5318,66
7313,8310,13
7314,19205,17
7315,5670,60
7316,771,19
7317,13181,14
7318,2781,19
7319,17301,43
7320,26111,91
7321,29191,28
7322,13768,37
7323,5129,21
7324,3635,97
7325,9039,20
7326,28553,84
7327,27719,48
7328,24704,19
7329,11833,80
7330,7595,43
7331,29506,74
7332,22096,80
7333,16216,97
7334,25891,23
7335,18582,13
7336,20600,100
7337,19754,68
7338,28158,4
7339,25054,71
7340,5952,35
7341,1665,93
7342,2098,23
7343,8435,87
7344,8156,59
7345,8490,9
7346,11263,26
7347,10250,84
7348,27545,48
7349,26173,65
7350,1917,78
7351,2022,45
7352,14070,1
7353,21997,81
7354,15443,58
7355,14041,42
7356,28756,9
7357,2793,63
7358,28321,25
7359,5616,72
7360,28343,66
7361,23630,95
7362,5438,52
7363,16042,81
7364,13748,98
7365,26393,48
7366,6949,27
7367,14492,11
7368,25629,76
7369,20918,23
7370,29248,47
7371,8113,49
7372,9171,43
7373,22585,76
7374,18124,46
7375,19132,36
7376,7375,74
7377,866,48
7378,870,20
7379,17977,26
7380,28786,78
7381,21281,76
7382,24537,34
7383,20113,41
7384,4929,6
7385,9194,14
7386,13918,75
7387,25997,97
7388,16608,60
7389,3268,50
7390,11314,82
7391,13985,98
7392,1033,92
7393,19158,26
7394,29497,8
7395,5231,89
7396,8240,61
7397,3783,49
7398,7066,98
7399,22671,52
7400,16491,61
7401,6755,0
7402,9696,19
7403,15600,65
7404,7533,45
7405,13768,87
7406,13155,72
7407,8503,87
7408,22415,13
7409,6485,76
7410,4729,38
7411,11548,83
7412,16624,86
7413,4821,22
7414,698,11
7415,29499,5
7416,16312,26
7417,1407,47
7418,606,97
7419,26436,68
7420,24752,1
7421,9066,35
7422,20798,49
7423,5954,66
7424,17040,27
7425,23485,21
7426,9395,5
7427,5581,0
7428,5836,8
7429,28514,73
7430,2867,87
7431,16345,51
7432,23301,47
7433,19227,3
7434,25138,29
7435,10740,64
7436,20334,33
7437,18867,4
7438,12966,94
7439,7064,67
7440,7697,11
7441,29846,42
7442,8508,26
7443,7703,59
7444,4659,4
7445,7835,12
7446,13323,46
7447,14934,84
7448,22558,49
7449,23597,77
7450,5636,24
7451,11464,57
7452,22563,64
7453,11702,73
7454,23190,13
7455,29839,25
7456,16011,37
7457,14730,85
7458,20637,74
7459,9024,32
7460,29003,48
7461,3847,10
7462,24431,73
7463,19660,50
7464,499,21
7465,14466,79
7466,5599,31
7467,10630,8
7468,16388,77
7469,22994,42
7470,19125,19
7471,15816,12
7472,1905,96
7473,18935,12
7474,14833,2
7475,11636,21
7476,16169,31
7477,17133,22
7478,5994,89
7479,24827,55
7480,22178,22
7481,11557,52
7482,28328,81
7483,19988,2
7484,8508,95
7485,2634,49
7486,24507,33
7487,13746,29
7488,20090,36
7489,3705,18
7490,26074,5
7491,18192,84
7492,7068,55
7493,28547,22
7494,26224,34
7495,21807,72
7496,29113,34
7497,28512,28
7498,17276,24
7499,29460,67
7500,29265,92
7501,3992,39
7502,16807,28
7503,23424,20
7504,23093,45
7505,19322,58
7506,1371,14
7507,26821,25
7508,4017,91
7509,6246,26
7510,18227,26
7511,1128,31
7512,21842,15
7513,23649,28
7514,25788,64
7515,16987,95
7516,15245,67
7517,12998,86
7518,19987,89
7519,15067,10
7520,24794,33
7521,7466,26
7522,11951,30
7523,1900,48
7524,21463,81
7525,9053,97
7526,29113,9
7527,15881,94
7528,5737,17
7529,11557,42
7530,20443,47
7531,26168,76
7532,17610,52
7533,8454,42
7534,17328,8
7535,3599,37
7536,18297,78
7537,10442,46
7538,14856,89
7539,10659,55
7540,5202,70
7541,939,89
7542,9172,68
7543,11129,1
7544,1657,14
7545,3753,34
7546,22484,82
7547,5132,93
7548,19988,85
7549,15822,4
7550,4067,17
7551,21994,60
7552,25155,0
7553,24148,8
7554,16119,30
7555,25350,99
7556,10209,80
7557,20282,60
7558,17919,52
7559,26752,82
7560,2676,91
7561,27263,55
7562,19817,48
7563,18279,1
7564,28130,99
7565,19016,30
7566,3082,60
7567,2019,51
7568,11155,5
7569,15900,69
7570,24752,31
7571,17813,68
7572,3841,25
7573,13855,72
7574,9525,91
7575,23626,72
7576,27495,9
7577,12848,100
7578,21447,89
7579,13563,30
7580,12874,26
7581,23754,9
7582,5985,9
7583,15546,15
7584,18723,72
7585,14354,78
7586,7921,55
7587,17690,31
7588,25369,78
7589,2332,12
7590,28091,32
7591,1155,79
7592,29394,45
7593,13949,95
7594,22038,49
7595,11353,81
7596,17421,61
7597,17705,77
7598,28338,47
7599,4239,35
7600,4156,86
7601,13835,76
7602,27631,82
7603,25265,4
7604,8127,100
7605,3444,59
7606,25123,40
7607,737,84
7608,17036,54
7609,16627,44
7610,17979,57
7611,12871,41
7612,19595,89
7613,16825,11
7614,15906,38
7615,16366,14
7616,205,44
7617,17875,85
7618,4491,19
7619,25829,94
7620,24234,0
7621,24327,25
7622,25258,84
7623,9854,66
7624,6554,96
7625,1325,71
7626,13191,69
7627,6561,4
7628,10163,54
7629,22016,14
7630,24661,50
7631,16848,35
7632,18870,81
7633,6435,91
7634,21991,14
7635,11672,62
7636,13572,2
7637,504,5
7638,24340,4
7639,24572,73
7640,19770,34
7641,26382,86
7642,1418,94
7643,28188,94
7644,18924,96
7645,3234,72
7646,28888,11
7647,13069,56
7648,6718,50
7649,17308,67
7650,26954,75
7651,4867,58
7652,1570,53
7653,28634,22
7654,4665,56
7655,22174,77
7656,27799,32
7657,13310,85
7658,24482,29
7659,3474,97
7660,10280,60
7661,20686,89
7662,13711,100
7663,26426,98
7664,5730,83
7665,27230,88
7666,292,41
7667,19922,56
7668,2411,99
7669,2456,92
7670,12064,6
7671,3649,75
7672,8268,91
7673,27628,33
7674,12920,36
7675,16828,59
7676,12474,68
7677,29887,83
7678,21307,88
7679,6752,41
7680,19321,16
7681,79,80
7682,10648,35
7683,29613,67
7684,29551,6
7685,4598,100
7686,12537,26
7687,27797,31
7688,19590,48
7689,14537,41
7690,21477,75
7691,29926,66
7692,23504,69
7693,22104,99
7694,27856,66
7695,18309,46
7696,19122,70
7697,14553,41
7698,18309,52
7699,12538,69
7700,21200,76
7701,4257,0
7702,28575,65
7703,21023,78
7704,4640,99
7705,5321,58
7706,28437,76
7707,28326,70
7708,18418,64
7709,26188,74
7710,25779,39
7711,882,80
7712,14966,7
7713,13373,76
7714,5453,97
7715,1327,90
7716,8714,32
7717,16754,97
7718,4769,23
7719,7763,95
7720,12699,51
7721,16666,63
7722,4064,93
7723,9733,47
7724,28343,86
7725,3765,78
7726,21454,98
7727,27003,84
7728,5803,86
7729,17406,97
7730,23315,4
7731,3990,62
7732,13060,56
7733,10584,99
7734,17817,60
7735,1533,93
7736,3917,71
7737,29512,93
7738,8919,18
7739,28462,3
7740,1680,70
7741,8129,54
7742,18247,38
7743,2838,10
7744,20895,64
7745,26535,45
7746,15812,92
7747,29556,53
7748,12750,14
7749,2186,43
7750,18216,10
7751,12019,2
7752,17797,37
7753,14871,48
7754,20159,34
7755,5301,21
7756,15652,53
7757,21915,82
7758,26333,50
7759,1004,28
7760,20278,45
7761,15662,89
7762,27953,100
7763,4713,32
7764,11278,25
7765,4491,12
7766,17213,72
7767,3203,29
7768,29946,99
7769,2823,7
7770,21140,34
7771,9274,28
7772,6072,5
7773,20259,84
7774,17385,65
7775,19518,100
7776,3304,44
7777,24741,68
7778,21615,66
7779,13823,11
7780,28480,24
7781,6169,44
7782,26705,45
7783,10720,30
7784,5116,61
7785,28084,55
7786,25329,16
7787,12600,49
7788,7684,70
7789,22591,29
7790,21973,68
7791,15636,24
7792,24651,22
7793,10873,34
7794,26672,34
7795,20310,71
7796,29739,84
7797,12042,67
7798,14218,39
7799,17862,57
7800,19684,67
7801,3263,100
7802,16120,26
7803,26252,65
7804,20030,82
7805,9637,29
7806,28654,52
7807,6930,42
7808,19079,35
7809,999,13
7810,23789,73
7811,23180,63
7812,24059,37
7813,23976,92
7814,21695,83
7815,29042,12
7816,19557,53
7817,5917,64
7818,19860,2
7819,10563,100
7820,24930,19
7821,14541,5
7822,27044,48
7823,10631,90
7824,12451,42
7825,24499,0
7826,10180,66
7827,25847,70
7828,12114,64
7829,14560,21
7830,3595,48
7831,1084,82
7832,1889,69
7833,685,73
7834,24332,58
7835,21053,90
7836,2484,7
7837,13946,56
7838,14852,6
7839,24878,40
7840,3636,71
7841,13787,54
7842,17461,68
7843,4463,91
7844,20654,91
7845,2049,79
7846,12553,68
7847,20261,75
7848,3390,45
7849,13040,62
7850,20560,3
7851,27696,20
7852,14424,42
7853,399,59
7854,13242,8
7855,228,3
7856,16029,66
7857,29771,41
7858,25908,27
7859,19259,78
7860,8926,67
7861,2862,43
7862,14163,94
7863,5653,95
7864,10159,3
7865,9174,49
7866,20014,28
7867,15814,78
7868,597,17
7869,24587,20
7870,22743,91
7871,14272,18
7872,5824,65
7873,21151,55
7874,9349,14
7875,7011,38
7876,8964,4
7877,13560,63
7878,143,82
7879,17765,94
7880,10460,99
7881,15727,39
7882,29406,84
7883,3148,42
7884,10998,99
7885,28709,69
7886,10973,2
7887,8027,71
7888,16323,56
7889,13404,80
7890,24832,58
7891,27735,4
7892,3762,76
7893,23015,30
7894,24685,70
7895,25451,17
7896,12949,84
7897,7549,87
7898,19071,24
7899,5063,89
7900,3132,81
7901,26488,36
7902,13795,80
7903,24138,91
7904,10790,8
7905,1394,50
7906,27017,13
7907,22373,81
7908,20075,40
7909,18313,13
7910,3771,45
7911,10469,22
7912,8295,36
7913,24627,76
7914,13417,1
7915,11692,100
7916,11191,15
7917,10220,78
7918,20184,21
7919,28446,0
7920,20871,33
7921,7992,27
7922,17064,46
7923,9689,76
7924,9489,39
7925,18655,78
7926,17661,9
7927,19875,5
7928,2678,16
7929,2181,25
7930,18381,82
7931,20741,59
7932,25804,100
7933,18988,87
7934,9256,56
7935,2610,51
7936,20415,17
7937,4738,83
7938,23496,35
7939,11821,76
7940,9623,51
7941,24470,93
7942,5806,52
7943,23413,38
7944,27285,15
7945,17605,5
7946,11506,3
7947,14593,30
7948,3005,4
7949,4744,51
7950,8804,13
7951,12719,74
7952,26152,28
7953,4156,22
7954,4277,8
7955,11932,51
7956,1485,73
7957,3843,86
7958,10364,33
7959,15648,60
7960,18052,53
7961,2728,33
7962,16037,60
7963,15074,46
7964,2237,80
7965,11292,3
7966,29484,29
7967,23943,44
7968,18292,25
7969,18713,28
7970,916,82
7971,18020,2
7972,2352,22
7973,26631,35
7974,28508,78
7975,15445,39
7976,5977,87
7977,26149,11
7978,13938,25
7979,26986,54
7980,26485,16
7981,23046,65
7982,25916,12
7983,15370,68
7984,13244,17
7985,16294,82
7986,490,76
7987,28018,53
7988,29123,22
7989,28850,27
7990,7430,7
7991,25920,79
7992,4842,71
7993,28951,58
7994,15447,35
7995,9237,93
7996,18306,39
7997,3341,97
7998,9113,100
7999,25713,81
8000,13913,66
8001,9760,44
8002,13705,75
8003,15565,1
8004,13332,27
8005,3076,19
8006,3827,81
8007,15557,53
8008,17110,44
8009,1193,80
8010,13745,62
8011,3891,94
8012,19433,50
8013,29039,13
8014,16306,84
8015,28002,93
8016,2251,66
8017,26164,44
8018,27882,28
8019,13916,100
8020,12059,27
8021,3396,16
8022,2425,77
8023,20044,56
8024,28485,27
8025,9048,54
8026,21061,86
8027,18136,0
8028,2221,25
8029,5960,52
8030,21243,1
8031,2342,16
8032,6262,4
8033,5736,5
8034,388,40
8035,28226,51
8036,24358,33
8037,15151,19
8038,10722,28
8039,577,9
8040,25728,22
8041,754,82
8042,18218,4
8043,7092,19
8044,12511,74
8045,8139,44
8046,23065,28
8047,399,4
8048,557,18
8049,8672,68
8050,28457,82
8051,27910,39
8052,15575,50
8053,8648,73
8054,27827,75
8055,11412,43
8056,4867,11
8057,9902,59
8058,27053,66
8059,2179,66
8060,4931,56
8061,3245,42
8062,14629,77
8063,3757,13
8064,21770,29
8065,24061,18
8066,14597,64
8067,15235,44
8068,2007,7
8069,18102,100
8070,15518,90
8071,24165,26
8072,22829,100
8073,689,73
8074,24122,92
8075,21806,71
8076,15183,55
8077,12375,18
8078,26147,43
8079,26483,88
8080,18212,32
8081,15249,74
8082,28224,66
8083,7749,11
8084,4637,6
8085,11983,46
8086,241,100
8087,5187,13
8088,7791,54
8089,23869,21
8090,4450,53
8091,16851,54
8092,1607,31
8093,3276,9
8094,1328,1
8095,764,59
8096,17981,100
8097,24463,62
8098,3272,77
8099,1563,57
8100,20023,12
8101,18061,81
8102,14248,77
8103,21992,100
8104,7386,67
8105,381,23
8106,27675,30
8107,12802,76
8108,1846,91
8109,18867,8
8110,16038,78
8111,3212,88
8112,11072,100
8113,17083,56
8114,7485,77
8115,15455,5
8116,12762,20
8117,15390,15
8118,28913,87
8119,1030,59
8120,16514,54
8121,27359,5
8122,24751,67
8123,18134,22
8124,1712,74
8125,29445,44
8126,21714,95
8127,27265,67
8128,9955,64
8129,18081,90
8130,27069,9
8131,11759,37
8132,6643,65
8133,19996,27
8134,23695,91
8135,13802,1
8136,13405,49
8137,12180,69
8138,8345,79
8139,21565,41
8140,27433,86
8141,7998,65
8142,14896,86
8143,2483,87
8144,14462,94
8145,13912,7
8146,6399,63
8147,1907,86
8148,2839,12
8149,5454,90
8150,16163,46
8151,16300,23
8152,582,76
8153,12245,54
8154,19740,34
8155,9040,38
8156,1561,63
8157,12815,77
8158,21413,29
8159,29546,39
8160,20665,84
8161,7800,2
8162,14652,49
8163,28727,29
8164,12630,99
8165,27025,9
8166,24785,88
8167,1806,36
8168,23659,62
8169,18231,71
8170,17065,66
8171,4437,10
8172,7112,46
8173,1949,2
8174,1794,78
8175,15090,45
8176,7188,89
8177,29388,12
8178,22565,35
8179,27495,97
8180,26653,45
8181,20231,85
8182,26595,96
8183,6704,100
8184,23241,66
8185,27080,72
8186,8299,79
8187,12476,59
8188,3098,90
8189,3776,30
8190,1917,55
8191,22038,47
8192,11007,52
8193,25872,85
8194,9304,40
8195,11217,67
8196,14003,55
8197,12187,61
8198,27690,63
8199,27807,89
8200,6639,1
8201,25371,90
8202,19846,64
8203,7890,18
8204,18519,37
8205,13597,77
8206,26691,44
8207,15923,14
8208,6082,77
8209,21260,34
8210,23706,65
8211,27448,77
8212,1981,17
8213,29076,83
8214,25108,37
8215,2593,63
8216,2718,63
8217,20325,69
8218,17317,39
8219,28600,9
8220,17559,90
8221,22767,52
8222,24955,63
8223,23257,51
8224,17884,83
8225,25075,55
8226,1461,69
8227,7354,47
8228,9573,56
8229,16379,86
8230,9283,34
8231,11697,57
8232,4466,58
8233,5146,70
8234,1717,57
8235,12682,34
8236,16646,53
8237,5961,27
8238,13547,16
8239,25858,66
8240,28170,96
8241,15381,6
8242,26312,0
8243,16992,82
8244,28143,79
8245,13070,68
8246,6187,93
8247,3803,0
8248,1207,5
8249,4560,94
8250,19977,14
8251,3996,56
8252,6156,70
8253,16231,97
8254,24771,35
8255,16389,11
8256,9701,21
8257,29226,62
8258,4840,88
8259,3154,100
8260,7633,14
8261,2825,61
8262,27397,27
8263,13683,51
8264,26834,8
8265,20457,22
8266,22881,59
8267,24580,0
8268,14985,35
8269,1732,10
8270,9357,92
8271,5111,92
8272,13545,76
8273,7381,52
8274,24107,51
8275,3956,54
8276,29238,53
8277,21695,59
8278,21433,37
8279,7796,11
8280,11696,65
8281,26602,81
8282,27937,80
8283,27328,66
8284,23133,89
8285,24616,59
8286,22123,65
8287,17784,57
8288,4046,55
8289,8680,95
8290,5177,77
8291,8509,15
8292,8833,85
8293,1244,56
8294,14880,33
8295,26996,59
8296,26534,78
8297,20609,31
8298,16668,26
8299,23523,15
8300,3493,53
8301,12521,36
8302,14795,33
8303,13542,77
8304,5596,23
8305,14331,58
8306,13258,99
8307,15873,72
8308,19359,49
8309,26953,15
8310,22234,40
8311,16353,79
8312,3311,45
8313,27943,69
8314,19605,4
8315,5976,80
8316,28193,44
8317,7868,53
8318,23557,28
8319,18307,1
8320,20476,4
8321,17049,37
8322,7069,99
8323,423,18
8324,861,89
8325,10711,12
8326,2953,55
8327,28493,11
8328,14321,48
8329,26983,88
8330,2095,29
8331,15965,2
8332,6739,10
8333,5278,74
8334,16994,23
8335,10923,0
8336,14711,47
8337,3831,68
8338,29976,28
8339,4042,26
8340,7193,47
8341,9802,61
8342,3201,32
8343,25444,74
8344,22846,23
8345,2624,40
8346,5452,59
8347,13943,84
8348,5667,36
8349,28485,91
8350,26519,50
8351,720,44
8352,22902,74
8353,13100,68
8354,18891,73
8355,22849,85
8356,663,54
8357,16261,64
8358,14399,8
8359,19615,13
8360,14661,86
8361,27564,75
8362,17762,27
8363,12234,80
8364,7322,63
8365,771,8
8366,2462,15
8367,3967,46
8368,29117,38
8369,16198,15
8370,13876,54
8371,7407,29
8372,20197,42
8373,13904,72
8374,28215,61
8375,1205,21
8376,14219,6
8377,19223,38
8378,28660,64
8379,25362,46
8380,22779,85
8381,9075,75
8382,22338,18
8383,27202,69
8384,8335,34
8385,67,94
8386,29753,54
8387,13673,65
8388,26021,67
8389,15026,1
8390,8016,19
8391,2173,75
8392,24469,41
8393,10452,4
8394,4326,92
8395,25727,7
8396,25081,93
8397,26556,82
8398,22767,34
8399,16286,98
8400,4403,41
8401,28355,95
8402,21317,47
8403,27115,20
8404,25136,27
8405,28726,77
8406,12922,86
8407,12781,10
8408,21179,18
8409,5579,56
8410,18506,56
8411,25128,25
8412,17460,28
8413,13969,34
8414,7929,16
8415,6576,74
8416,14543,36
8417,9818,38
8418,23029,38
8419,9956,69
8420,11392,13
8421,7825,21
8422,1119,83
8423,14961,45
8424,15223,71
8425,19188,94
8426,8430,2
8427,13862,85
8428,8767,64
8429,4899,93
8430,14137,69
8431,2812,52
8432,25642,74
8433,6801,19
8434,27919,14
8435,13760,98
8436,519,8
8437,15873,18
8438,2944,11
8439,6468,94
8440,28949,95
8441,10685,80
8442,27142,9
8443,18847,45
8444,18111,94
8445,2131,77
8446,11695,100
8447,29970,19
8448,401,54
8449,23080,51
8450,10983,35
8451,12391,0
8452,23216,72
8453,8974,14
8454,22249,88
8455,28825,61
8456,20069,67
8457,11698,67
8458,3938,32
8459,27249,1
8460,16175,1
8461,11792,96
8462,15287,91
8463,14876,16
8464,12185,18
8465,4717,3
8466,10334,79
8467,15350,10
8468,10180,20
8469,46,34
8470,22726,82
8471,22472,41
8472,29347,38
8473,26751,73
8474,5362,75
8475,1878,25
8476,29320,71
8477,25625,87
8478,25981,11
8479,29537,36
8480,15022,66
8481,18590,7
8482,28183,2
8483,1175,67
8484,10252,31
8485,3490,74
8486,1900,56
8487,21505,57
8488,5528,55
8489,1332,36
8490,28348,76
8491,17154,7
8492,20869,60
8493,9718,18
8494,7559,8
8495,16565,25
8496,19982,27
8497,23999,10
8498,14272,54
8499,12844,68
8500,17343,30
8501,14354,35
8502,3152,31
8503,382,66
8504,19348,9
8505,19033,15
8506,26675,97
8507,23732,69
8508,24098,2
8509,11432,93
8510,23144,76
8511,14563,84
8512,9815,57
8513,7283,64
8514,27334,39
8515,28794,12
8516,17731,81
8517,13361,11
8518,22431,91
8519,10298,43
8520,4139,45
8521,11141,36
8522,29962,75
8523,7854,17
8524,19054,50
8525,18525,98
8526,24298,85
8527,25981,9
8528,15242,75
8529,1232,0
8530,19935,42
8531,2550,20
8532,25683,13
8533,20983,74
8534,3048,10
8535,14531,99
8536,3654,12
8537,20562,9
8538,24755,23
8539,22030,66
8540,24969,82
8541,2649,41
8542,23098,96
8543,26210,78
8544,6116,39
8545,23673,63
8546,4089,14
8547,24092,37
8548,7360,87
8549,26315,29
8550,27578,55
8551,19093,90
8552,23543,45
8553,1567,59
8554,6431,45
8555,28709,96
8556,22601,37
8557,22681,53
8558,24897,80
8559,9031,0
8560,9778,49
8561,29032,73
8562,6946,93
8563,714,25
8564,23890,35
8565,8541,34
8566,15723,75
8567,1926,24
8568,15074,38
8569,22371,56
8570,7719,16
8571,17476,1
8572,815,5
8573,23668,86
8574,5376,68
8575,18656,89
8576,27673,62
8577,17452,70
8578,18902,96
8579,6053,31
8580,21200,3
8581,28712,100
8582,21769,24
8583,14304,73
8584,12629,0
8585,12014,24
8586,24434,51
8587,25190,62
8588,17896,56
8589,16595,64
8590,10177,51
8591,25695,58
8592,23665,62
8593,1622,70
8594,6283,90
8595,9537,13
8596,25172,15
8597,25947,27
8598,8902,3
8599,8634,12
8600,17934,79
8601,4103,6
8602,27598,60
8603,3062,1
8604,24054,58
8605,21312,26
8606,12773,51
8607,17118,28
8608,25891,82
8609,16773,36
8610,13413,97
8611,18485,82
8612,440,46
8613,10775,26
8614,16357,11
8615,27272,75
8616,5503,14
8617,23039,1
8618,19735,54
8619,1379,60
8620,8812,98
8621,25071,61
8622,6614,33
8623,657,46
8624,10194,4
8625,22088,82
8626,10693,90
8627,15736,90
8628,19269,4
8629,2774,47
8630,11355,48
8631,20274,83
8632,12763,100
8633,22542,31
8634,13589,84
8635,28929,47
8636,15205,98
8637,16309,62
8638,14257,100
8639,6747,58
8640,8872,63
8641,3009,53
8642,10180,25
8643,19395,48
8644,229,86
8645,8135,31
8646,1948,28
8647,3015,62
8648,12265,93
8649,9219,14
8650,18028,7
8651,3228,58
8652,12242,91
8653,5371,99
8654,13768,21
8655,45,50
8656,6368,17
8657,24316,11
8658,27937,22
8659,10763,33
8660,6965,40
8661,23486,86
8662,14075,96
8663,9173,17
8664,3357,51
8665,9496,49
8666,3155,77
8667,1659,52
8668,12524,95
8669,6546,37
8670,21231,57
8671,10514,18
8672,21187,3
8673,22342,88
8674,12591,23
8675,10015,62
8676,6220,41
8677,5876,89
8678,28180,64
8679,12927,79
8680,12746,23
8681,20100,55
8682,23097,64
8683,3680,26
8684,27354,31
8685,28065,86
8686,17519,77
8687,29413,82
8688,5702,59
8689,27291,37
8690,29046,31
8691,6311,37
8692,9680,45
8693,15731,97
8694,23497,13
8695,23068,62
8696,3119,8
8697,15499,24
8698,22452,83
8699,11636,37
8700,21156,37
8701,26303,36
8702,18368,15
8703,27986,19
8704,19247,36
8705,6034,49
8706,27985,95
8707,1645,30
8708,18516,81
8709,9222,5
8710,5987,39
8711,1836,17
8712,8644,4
8713,14895,33
8714,24722,19
8715,26560,19
8716,15434,93
8717,22896,29
8718,22802,87
8719,22992,5
8720,20376,63
8721,19350,59
8722,29114,1
8723,21824,93
8724,4726,54
8725,7201,35
8726,22309,98
8727,3709,95
8728,18008,50
8729,7259,30
8730,24310,14
8731,29350,70
8732,12001,38
8733,5700,31
8734,1149,53
8735,4309,91
8736,2391,56
8737,4984,80
8738,7472,24
8739,23225,83
8740,10968,71
8741,14455,3
8742,7643,56
8743,27888,46
8744,4160,0
8745,171,63
8746,8075,41
8747,23021,68
8748,18407,89
8749,16050,89
8750,22732,71
8751,4500,5
8752,19304,99
8753,15641,33
8754,14577,38
8755,9454,87
8756,585,59
8757,28352,42
8758,26574,84
8759,24978,88
8760,9840,55
8761,9943,31
8762,23871,56
8763,16878,30
8764,13280,32
8765,14392,97
8766,23739,55
8767,28602,40
8768,27488,42
8769,24828,50
8770,23613,36
8771,11404,56
8772,21074,47
8773,2827,2
8774,20244,100
8775,12290,72
8776,16950,84
8777,18207,17
8778,15286,72
8779,28309,30
8780,8391,80
8781,27985,19
8782,5754,30
8783,8809,95
8784,27196,60
8785,15670,8
8786,11004,84
8787,293,3
8788,24828,94
8789,27052,55
8790,27067,78
8791,23173,79
8792,25315,70
8793,1024,60
8794,3863,56
8795,14635,57
8796,14727,1
8797,7389,90
8798,5242,54
8799,5302,59
8800,26376,92
8801,15735,48
8802,22985,13
8803,13295,95
8804,26347,3
8805,13200,71
8806,5640,27
8807,12556,17
8808,12819,1
8809,2475,100
8810,1473,10
8811,28892,20
8812,5731,23
8813,2999,71
8814,27239,12
8815,17994,13
8816,4004,97
8817,27072,29
8818,5059,50
8819,25003,3
8820,10606,15
8821,21047,93
8822,23463,32
8823,10084,100
8824,22109,3
8825,24147,27
8826,21395,77
8827,4699,41
8828,7613,82
8829,23215,75
8830,9199,2
8831,20823,24
8832,14745,56
8833,8831,45
8834,16678,37
8835,15181,56
8836,23450,17
8837,9590,62
8838,4845,5
8839,17793,21
8840,21636,82
8841,5339,45
8842,2521,73
8843,5140,79
8844,15874,86
8845,27586,13
8846,20800,1
8847,17032,68
8848,704,60
8849,11469,31
8850,5301,47
8851,23830,21
8852,23486,73
8853,15291,39
8854,13860,85
8855,6437,14
8856,20659,97
8857,28064,7
8858,5526,61
8859,161,74
8860,16541,75
8861,24270,38
8862,13940,32
8863,25332,78
8864,8163,83
8865,10527,49
8866,18503,8
8867,25390,1
8868,20451,37
8869,21656,64
8870,7801,39
8871,22935,19
8872,8595,71
8873,20307,65
8874,2648,51
8875,8376,57
8876,1647,37
8877,7923,79
8878,24480,47
8879,28079,51
8880,9734,67
8881,1130,28
8882,4015,0
8883,13128,5
8884,26675,49
8885,12999,44
8886,1318,62
8887,28877,38
8888,10530,6
8889,26666,21
8890,27140,17
8891,18090,84
8892,21257,70
8893,7945,1
8894,15418,67
8895,1651,9
8896,15011,9
8897,5211,82
8898,24263,91
8899,24865,50
8900,4598,68
